px=690627.298384, py=422483.276441, pz=206265.257546
px=790072.307457, py=368446.854538, pz=904616.346889
px=391370.933010, py=408465.840968, pz=769338.783861
px=778029.766390, py=374205.236200, pz=142444.796894
px=333603.891550, py=897646.079688, pz=235826.820700
px=47620.015980, py=238278.668169, pz=125014.307167
px=744246.716630, py=585853.347227, pz=92362.791188
px=733902.071900, py=129002.972014, pz=686506.982805
px=611893.881431, py=369515.348000, pz=949848.767181
px=521798.756629, py=279933.183683, pz=703038.754990
px=105419.666045, py=57092.145014, pz=902791.101657
px=18359.248793, py=596356.926917, pz=732050.996210
px=235267.871511, py=664454.697640, pz=410876.835336
px=845725.895534, py=83319.660895, pz=17364.131683
px=39182.630523, py=724221.833435, pz=826916.567877
px=333136.439372, py=338733.660059, pz=331612.002854
px=710669.630951, py=977132.613924, pz=723713.435563
px=187317.002830, py=145794.091461, pz=850124.177117
px=395783.742330, py=325419.197111, pz=623041.818729
px=568467.142635, py=972921.214398, pz=39089.316968
px=582484.709480, py=936430.817311, pz=388477.195712
px=662710.247422, py=364235.435072, pz=17955.144616
px=841875.970493, py=580719.851539, pz=440961.939769
px=55215.366178, py=338509.145498, pz=151884.803420
px=301046.002479, py=192676.488728, pz=651778.986723
px=530134.680224, py=587194.467947, pz=162908.717420
px=701303.601304, py=438503.051190, pz=849612.892347
px=487548.866841, py=42580.216520, pz=650373.083035
px=647245.865238, py=609551.046083, pz=49728.565888
px=206175.357165, py=892058.119910, pz=871529.995646
px=307581.158723, py=105000.703131, pz=225729.407332
px=159008.037416, py=54764.014339, pz=173012.399206
px=740332.504648, py=324163.409624, pz=513434.766019
px=134665.288885, py=692915.762512, pz=459153.254502
px=819528.768879, py=87024.038266, pz=697944.390926
px=157102.336571, py=988192.884332, pz=928650.335680
px=527255.589038, py=336475.749073, pz=375116.642959
px=889421.172802, py=78876.798386, pz=861064.365492
px=809380.034695, py=18958.463471, pz=686531.826831
px=489928.196290, py=303968.125648, pz=944837.849232
px=104361.581358, py=843362.029695, pz=504722.781980
px=203326.124248, py=258257.071830, pz=380736.655635
px=720702.191652, py=296226.449162, pz=802847.996344
px=482136.911961, py=65255.948861, pz=896799.496600
px=208429.913496, py=528261.893101, pz=620928.862376
px=276375.640542, py=558358.621903, pz=852769.332529
px=758687.404022, py=849859.808098, pz=822820.519090
px=8491.568046, py=741336.620086, pz=499379.724329
px=51187.729013, py=400059.575466, pz=563150.770396
px=299144.359033, py=412719.624182, pz=951561.493521
px=848446.113372, py=362899.770407, pz=190528.149139
px=776410.892244, py=886043.939874, pz=156257.307288
px=335444.595379, py=760810.583907, pz=164063.452775
px=136724.369077, py=399764.017799, pz=360004.389185
px=262986.410910, py=836327.080791, pz=123292.145161
px=396013.300582, py=40016.065421, pz=530638.641792
px=489122.039204, py=429208.033479, pz=64475.421200
px=912434.963743, py=151471.429028, pz=301867.095568
px=783994.108473, py=680881.869352, pz=883669.281402
px=807441.105418, py=833858.349798, pz=391854.607481
px=86220.222126, py=158161.293594, pz=42021.204541
px=984952.673410, py=831255.243518, pz=894069.490095
px=132564.083641, py=234744.504780, pz=218332.842027
px=355423.900300, py=302144.452293, pz=592469.841413
px=844314.007860, py=10914.754701, pz=284818.863571
px=645469.255038, py=992512.940773, pz=865882.415432
px=451711.144054, py=205670.748873, pz=900177.552868
px=112612.850438, py=855997.180440, pz=254.905074
px=980050.209936, py=401959.218022, pz=901637.149503
px=992606.541419, py=519717.296942, pz=286057.011287
px=479062.667471, py=913758.488514, pz=642298.769103
px=761830.288570, py=289202.071598, pz=908612.228012
px=427730.800481, py=592137.234887, pz=62870.946719
px=236420.125636, py=791619.526363, pz=21666.073432
px=949008.497591, py=803805.911227, pz=750386.079280
px=328554.317402, py=418729.349360, pz=775482.490740
px=58126.811475, py=888180.529119, pz=516142.762802
px=813343.804705, py=256881.097390, pz=814408.544836
px=779728.598187, py=172867.441377, pz=914397.988775
px=843241.459482, py=736349.416679, pz=127688.849750
px=841185.961270, py=676136.887346, pz=910820.451284
px=402929.573098, py=101799.346902, pz=389587.219593
px=984923.023068, py=850618.273798, pz=346841.250525
px=44070.592677, py=865615.565048, pz=406147.234708
px=242285.246599, py=417711.841970, pz=105903.277086
px=495092.426519, py=840940.601807, pz=661757.570343
px=448609.129163, py=777122.343887, pz=835094.917746
px=438654.198093, py=248304.591195, pz=375332.698973
px=299932.931629, py=23015.430848, pz=996869.609332
px=289186.593354, py=492148.709962, pz=484228.397832
px=691644.835547, py=415246.902560, pz=262505.207573
px=352964.155721, py=280745.168364, pz=684227.928990
px=624352.513598, py=221028.913012, pz=326593.438495
px=649142.288540, py=436304.358879, pz=900645.275693
px=896041.163067, py=540545.756393, pz=818967.041983
px=5137.679273, py=995504.361356, pz=165599.582807
px=610774.799497, py=957596.565909, pz=261887.982233
px=650271.302625, py=139160.478125, pz=503031.286892
px=321624.592105, py=862550.881231, pz=400339.600370
px=707127.394094, py=130624.972934, pz=760188.009175
px=348810.702498, py=787096.778137, pz=411208.363439
px=788871.043994, py=730188.566439, pz=652462.177670
px=558603.898150, py=325185.284695, pz=799728.907745
px=895376.270342, py=497842.371811, pz=47943.549727
px=360262.124233, py=958127.153049, pz=701275.057417
px=658627.903403, py=665165.048292, pz=805567.546471
px=55611.515957, py=802530.208021, pz=65398.254118
px=300885.988096, py=884311.095109, pz=878437.906463
px=383506.849125, py=129082.765277, pz=179087.412019
px=856958.331398, py=193670.878823, pz=886064.311661
px=691402.819959, py=203422.614553, pz=72137.459432
px=792823.099923, py=599830.008551, pz=497303.716361
px=54197.189037, py=247145.519519, pz=400078.122722
px=981839.333895, py=713955.609503, pz=514102.531558
px=855558.507011, py=957776.528987, pz=552948.367716
px=874179.478355, py=666702.674076, pz=909434.175318
px=224644.802795, py=708187.859913, pz=757742.579060
px=299602.486871, py=473603.271457, pz=384153.092393
px=227585.690935, py=749630.118822, pz=843339.409240
px=679454.041497, py=662450.034244, pz=797559.250427
px=813869.847532, py=675048.006645, pz=528184.725734
px=961291.737554, py=172624.904255, pz=462735.079193
px=409059.949121, py=911707.981633, pz=763902.982341
px=179381.875978, py=128791.856088, pz=875207.530342
px=467573.964107, py=212124.039556, pz=358602.854221
px=319702.570337, py=751305.298194, pz=748168.145142
px=728245.699634, py=196071.376951, pz=252851.615361
px=712869.077106, py=131865.969578, pz=711707.287699
px=607767.641542, py=354315.467202, pz=120235.739729
px=160124.256922, py=716882.536478, pz=583229.340162
px=211472.111722, py=643510.078390, pz=914388.003261
px=302909.412540, py=528561.712301, pz=887816.297793
px=237851.377509, py=739490.971849, pz=839576.103024
px=525180.030834, py=143583.555039, pz=879290.572919
px=913472.114340, py=234690.242682, pz=294922.731472
px=640335.868841, py=969366.088524, pz=935947.438229
px=294716.641734, py=936120.241980, pz=829998.888064
px=533939.657517, py=630767.332738, pz=328227.052483
px=883206.535050, py=358313.080795, pz=955287.897705
px=6226.777426, py=933562.757108, pz=674987.288838
px=707658.670240, py=779889.041593, pz=226544.641971
px=608779.734987, py=49937.226695, pz=397125.749846
px=818826.179496, py=279038.484867, pz=870629.275275
px=801814.351728, py=74359.811848, pz=181245.727921
px=911027.923508, py=300666.490815, pz=5656.316924
px=777290.717834, py=182623.619938, pz=396990.731725
px=999766.804220, py=928063.567221, pz=750899.315430
px=224628.650282, py=819033.657104, pz=888755.293220
px=263556.632878, py=629740.117187, pz=942506.530103
px=910625.020602, py=826700.885258, pz=610161.563524
px=595666.423157, py=766659.954202, pz=862884.986820
px=319717.573108, py=878896.392718, pz=212103.333308
px=465940.250759, py=73637.104290, pz=647585.694070
px=904009.733326, py=567619.749230, pz=266052.265726
px=48479.859165, py=861569.933589, pz=222893.613321
px=91944.105070, py=319089.428496, pz=951874.534362
px=156645.213304, py=686673.502512, pz=444280.671908
px=969361.606379, py=936613.510469, pz=119468.021376
px=979725.901731, py=258398.852724, pz=232328.926400
px=658413.450085, py=975857.708853, pz=497112.310929
px=222880.621883, py=879217.496886, pz=173811.749428
px=780999.504175, py=774343.077741, pz=454944.172425
px=748845.265018, py=498685.120141, pz=214237.699404
px=214091.582752, py=280794.812567, pz=310136.603966
px=624303.925832, py=662300.180749, pz=26746.526749
px=455965.660389, py=610568.413636, pz=287129.598703
px=52177.913048, py=434957.354224, pz=70180.921041
px=134655.235246, py=696748.251025, pz=160253.211480
px=311054.823550, py=18274.248216, pz=971412.886598
px=737624.541445, py=392564.275803, pz=504340.198457
px=160024.207964, py=758716.379359, pz=888407.036535
px=971779.935082, py=880735.458892, pz=698880.204464
px=708679.174615, py=451190.108846, pz=658286.923246
px=156286.876615, py=68794.696585, pz=154537.145938
px=601795.983149, py=988979.964084, pz=787082.194370
px=388322.900672, py=660499.027396, pz=649433.198275
px=580397.529370, py=416652.851319, pz=468182.134819
px=101434.329530, py=629059.690526, pz=439015.274537
px=528581.165707, py=636251.832981, pz=288331.063582
px=910451.913441, py=677863.595344, pz=449976.178264
px=625003.957656, py=789173.130927, pz=546129.311261
px=649724.546840, py=581079.013066, pz=818533.973726
px=303968.444850, py=484162.183599, pz=441871.194700
px=148172.187113, py=429956.074239, pz=905955.850785
px=16136.977822, py=888867.059480, pz=68707.548018
px=791859.300080, py=579738.809291, pz=681149.304721
px=361143.608335, py=3686.091250, pz=999234.586551
px=409171.556766, py=645817.512782, pz=577407.073113
px=809012.881277, py=379511.424523, pz=726859.080123
px=67815.724978, py=958980.565357, pz=294701.527314
px=860189.515115, py=865939.599166, pz=292387.277340
px=678063.452119, py=533752.142307, pz=301828.376731
px=992140.677293, py=166626.230807, pz=981472.642455
px=218301.467987, py=259296.928228, pz=37793.017611
px=770434.629859, py=543788.334780, pz=310197.065808
px=800297.277315, py=171780.727669, pz=804949.538956
px=411339.920448, py=498614.728796, pz=359004.047027
px=582905.376167, py=826344.956027, pz=30519.558416
px=825705.950637, py=984928.661741, pz=116897.329057
px=158627.407665, py=460823.489943, pz=306005.315482
px=321753.130620, py=78616.093795, pz=182939.166972
px=797843.061879, py=86457.420328, pz=683852.646626
px=343535.904765, py=146878.994697, pz=595844.211575
px=712538.652969, py=952822.091518, pz=235397.470925
px=33622.611018, py=717918.100486, pz=177421.385998
px=319819.668708, py=104843.718210, pz=15969.316811
px=192838.977615, py=478145.904215, pz=402003.567509
px=1665.435062, py=854315.206052, pz=860498.553227
px=113418.587226, py=52786.938825, pz=278798.487979
px=804620.277769, py=306083.378131, pz=294170.561255
px=654615.158108, py=477061.672974, pz=871449.990970
px=344699.932150, py=687404.499253, pz=305193.380449
px=233348.872099, py=275784.478167, pz=999155.366317
px=595365.805763, py=419647.476922, pz=48269.554965
px=600386.333405, py=363761.495983, pz=635231.114273
px=149554.559083, py=959045.182885, pz=352880.810122
px=625648.278945, py=427954.485076, pz=892461.047557
px=437592.439678, py=429690.188066, pz=260022.885749
px=116092.887208, py=919698.173688, pz=279711.531824
px=892615.517144, py=521972.074105, pz=763865.338611
px=620615.941981, py=297685.669120, pz=98720.470500
px=909828.291201, py=910486.459841, pz=786951.242513
px=991129.476084, py=895981.853885, pz=749146.847562
px=440211.185648, py=668271.842216, pz=754423.338593
px=457336.629275, py=908271.684391, pz=819419.096722
px=380386.130654, py=313173.576151, pz=761114.218889
px=273383.394839, py=571275.567096, pz=748735.065170
px=321414.410988, py=579562.626862, pz=241795.924351
px=959631.822630, py=483352.048397, pz=969524.477445
px=808917.387235, py=407449.908703, pz=376854.831585
px=770262.118208, py=318027.685580, pz=161189.427472
px=565882.342603, py=431330.585476, pz=474945.375915
px=622227.376451, py=471194.623825, pz=790397.157432
px=844179.756414, py=285987.777576, pz=969401.087925
px=856718.394384, py=848461.478496, pz=515042.243741
px=135914.490344, py=595434.690458, pz=705776.467393
px=678638.237132, py=851344.919231, pz=932029.490623
px=127157.214190, py=390873.582110, pz=761308.729426
px=297059.259412, py=382430.233525, pz=614188.334037
px=330113.339034, py=238316.458811, pz=841536.843719
px=753836.524748, py=353020.242665, pz=769991.982221
px=582335.058982, py=935520.544938, pz=933481.436352
px=183312.659654, py=912394.369230, pz=813037.038912
px=583890.489608, py=334802.270959, pz=41638.714852
px=815642.710025, py=924066.854591, pz=33080.693381
px=142826.053366, py=264680.720059, pz=209795.739873
px=420403.144766, py=21191.003397, pz=519205.604353
px=347282.302552, py=86333.235663, pz=980325.086453
px=58489.813414, py=608809.274098, pz=374459.802819
px=970332.806579, py=81719.274730, pz=485888.215578
px=715220.182990, py=803999.363898, pz=77626.358066
px=208657.114076, py=13007.827898, pz=748344.877538
px=932889.732354, py=496691.033429, pz=379947.744544
px=333593.554594, py=193837.567284, pz=208610.879766
px=297405.002741, py=11085.157954, pz=685101.147517
px=730784.716857, py=26014.974743, pz=99685.968004
px=718617.232510, py=464079.848718, pz=32006.681165
px=933780.600155, py=302293.159222, pz=972866.287568
px=917407.245407, py=109875.425349, pz=207001.199975
px=510679.271925, py=492584.401147, pz=436653.535672
px=984862.488097, py=175786.552836, pz=354109.185197
px=750081.623876, py=723248.587422, pz=671178.533827
px=205825.237475, py=845891.423658, pz=597833.202987
px=483317.037275, py=28586.119552, pz=702026.698616
px=21600.123124, py=985072.655900, pz=235074.864173
px=708702.751450, py=458042.429916, pz=728746.167304
px=213550.814646, py=483134.550063, pz=793308.031767
px=413829.735665, py=87402.226864, pz=155034.861433
px=771077.988035, py=732518.607196, pz=892136.630037
px=137049.956509, py=115684.020789, pz=764981.949000
px=133430.846602, py=244199.709836, pz=241007.761906
px=713772.517482, py=719533.118622, pz=6482.556212
px=236457.906431, py=493938.865876, pz=480594.547847
px=983203.422585, py=146118.149327, pz=1051.547527
px=696129.935430, py=404442.823155, pz=537140.326193
px=821184.702004, py=375342.878742, pz=391596.946819
px=487341.048534, py=83970.139866, pz=70171.762063
px=597413.112183, py=971335.337502, pz=401256.798608
px=969143.683475, py=860813.177176, pz=445001.759910
px=189205.961180, py=136179.375787, pz=110405.616255
px=797738.348603, py=254393.986562, pz=277217.048441
px=218859.176385, py=85211.653123, pz=696936.619650
px=881429.648275, py=206561.998387, pz=619033.994168
px=499804.799388, py=737973.488112, pz=278128.182102
px=716741.392696, py=523536.014177, pz=998734.935721
px=767898.443358, py=422505.022898, pz=632050.769856
px=600182.007187, py=655913.148356, pz=168472.551104
px=534026.911542, py=108394.312592, pz=148746.729642
px=918598.710018, py=234033.589566, pz=709936.454000
px=858006.880613, py=311632.362843, pz=102450.780428
px=795252.082970, py=794172.068453, pz=926054.466842
px=864711.910389, py=482910.756375, pz=110042.012279
px=579361.256155, py=432909.195934, pz=486241.725313
px=477452.681605, py=283181.240474, pz=27579.309337
px=447457.895138, py=414211.898915, pz=32583.912985
px=849655.695628, py=271991.802720, pz=470728.037149
px=626606.975479, py=10477.034923, pz=692785.361420
px=156704.061941, py=249045.273658, pz=836468.088535
px=738846.419522, py=829578.408072, pz=387485.382497
px=821423.976123, py=415391.361418, pz=773635.191262
px=308350.536262, py=328239.532316, pz=730737.145573
px=201249.383547, py=974888.013768, pz=937687.652751
px=564283.555910, py=840860.861863, pz=947771.870598
px=307833.556750, py=580267.138381, pz=650493.456356
px=614196.160032, py=883375.959731, pz=671152.065462
px=784467.004468, py=112132.582754, pz=140428.937058
px=434678.278285, py=70174.363800, pz=171745.190669
px=558635.276170, py=687227.781297, pz=187373.813596
px=223395.587486, py=294437.157336, pz=403350.082859
px=689914.595615, py=236266.048266, pz=972495.691801
px=165069.549267, py=119610.804775, pz=89744.056993
px=813703.162764, py=585504.037876, pz=93413.135090
px=11138.384300, py=777630.223216, pz=207913.910690
px=540014.070166, py=976155.377562, pz=582096.158828
px=649581.578174, py=724597.335288, pz=363825.220229
px=347460.482382, py=497603.875954, pz=451684.451763
px=603607.815798, py=629829.312286, pz=340607.019550
px=320435.082873, py=586483.043323, pz=843695.939672
px=203157.553720, py=991468.977963, pz=513618.916097
px=415426.532450, py=170720.603155, pz=373889.053796
px=425634.767675, py=195798.142599, pz=559337.063872
px=150219.992159, py=676529.446350, pz=252017.576222
px=871137.312384, py=546352.119875, pz=412496.489443
px=302250.243537, py=99373.694430, pz=509339.944660
px=560326.210305, py=458583.515142, pz=680039.020293
px=189414.973783, py=212928.565219, pz=439227.265017
px=18325.588670, py=115276.346509, pz=588319.947345
px=413175.282883, py=871445.619449, pz=848007.670132
px=205850.637005, py=309223.370968, pz=896722.955674
px=70575.509892, py=839944.822135, pz=356031.510751
px=174090.714324, py=715242.568899, pz=812741.244640
px=46315.538882, py=817982.602668, pz=750592.872938
px=688997.595047, py=975354.079169, pz=999274.462054
px=239959.841308, py=878661.876386, pz=66761.943730
px=908936.134650, py=694879.256940, pz=532476.660192
px=320447.194929, py=130844.605165, pz=198366.941293
px=252359.143957, py=656085.743053, pz=710729.918206
px=112033.160692, py=55718.645262, pz=847941.736232
px=424960.005472, py=693567.024076, pz=96355.637660
px=607438.975050, py=409140.838393, pz=402176.731196
px=715082.755253, py=28440.147718, pz=23878.214933
px=68556.562192, py=915195.858167, pz=423362.998541
px=278033.386956, py=572670.756527, pz=364958.794022
px=984870.529512, py=392730.547165, pz=774790.906222
px=120944.283919, py=633411.694760, pz=937994.832082
px=920457.812186, py=179971.307666, pz=32781.946621
px=81780.822020, py=965.825074, pz=516533.061292
px=899814.423959, py=562588.956587, pz=232605.478395
px=475551.652983, py=456371.130476, pz=158802.092651
px=95378.709908, py=869399.384710, pz=947848.315563
px=584818.171693, py=418814.499279, pz=591355.221587
px=941739.228538, py=955705.211985, pz=177281.784283
px=152026.212687, py=531685.791150, pz=395221.087397
px=101260.910660, py=943618.509422, pz=402279.284230
px=723372.221960, py=531431.855602, pz=273841.715622
px=952653.661195, py=652289.183279, pz=449180.677882
px=353763.167531, py=419152.742453, pz=113636.776288
px=53038.480034, py=745611.548455, pz=232042.539924
px=703548.030002, py=966676.079896, pz=422845.091593
px=550154.674334, py=915656.192456, pz=666804.022634
px=109895.419678, py=511716.195219, pz=892354.097292
px=981310.910433, py=745217.407068, pz=254696.981942
px=914214.426580, py=227912.766256, pz=235038.769492
px=617177.476989, py=460949.169551, pz=574038.871934
px=483835.486550, py=338785.879952, pz=22493.955001
px=280887.229212, py=33843.280188, pz=587315.334401
px=620304.775787, py=54171.192113, pz=773446.009602
px=28553.326536, py=996058.836674, pz=727787.999459
px=513002.662072, py=464326.396165, pz=556998.266934
px=369984.845368, py=230635.391701, pz=479123.258206
px=352423.872473, py=20422.535292, pz=989416.210576
px=407512.012456, py=208790.301744, pz=796818.192590
px=702996.029451, py=384738.021947, pz=983516.650869
px=857469.099871, py=463026.953487, pz=442243.905200
px=709629.966647, py=713262.889622, pz=221838.855904
px=911618.460398, py=711060.870325, pz=907937.218786
px=120421.996214, py=174193.941998, pz=355735.781755
px=802663.430989, py=374429.921969, pz=139020.251604
px=576132.820738, py=899511.428457, pz=70952.979358
px=696247.527884, py=141046.183720, pz=808622.592236
px=173490.825359, py=654458.347711, pz=838450.738004
px=145079.677204, py=772049.477635, pz=360728.321038
px=937925.322048, py=52973.330783, pz=911908.115631
px=286060.264285, py=862895.549370, pz=380402.548654
px=333584.462321, py=998387.314938, pz=10212.734084
px=415298.438214, py=485195.864308, pz=122856.777903
px=157859.459645, py=173202.192084, pz=1836.989107
px=919008.495609, py=310851.513332, pz=767075.959202
px=925406.851074, py=827104.921451, pz=651254.377330
px=260924.785372, py=731437.446062, pz=935883.166742
px=370382.435742, py=247926.612789, pz=190215.483021
px=431512.961029, py=59983.204993, pz=4275.983447
px=648280.091809, py=396317.057026, pz=606864.513454
px=946889.627668, py=940201.460814, pz=217512.306741
px=711525.543213, py=967625.721112, pz=196385.848604
px=549263.299380, py=242909.140790, pz=941309.719281
px=82702.456017, py=55554.146617, pz=831023.377228
px=775556.132115, py=905231.503859, pz=1136.158947
px=746185.117686, py=617111.824942, pz=95960.080203
px=577511.378804, py=295634.136552, pz=191944.259684
px=696181.039936, py=185009.471499, pz=319467.425663
px=912431.126640, py=186239.483462, pz=708869.111503
px=746725.912781, py=457629.619088, pz=545473.285147
px=195422.839431, py=700753.310973, pz=11355.926773
px=550350.492541, py=561631.792644, pz=4769.612854
px=376109.421298, py=75518.022224, pz=762557.102989
px=581863.260496, py=597357.585594, pz=804992.854956
px=14578.217220, py=755202.280736, pz=870014.502870
px=673817.662495, py=398313.279060, pz=241625.430128
px=683785.363538, py=486504.722973, pz=305207.940453
px=954452.826494, py=645782.352333, pz=566713.743404
px=65785.378103, py=14224.746211, pz=330150.897312
px=122014.842114, py=98877.904791, pz=42906.356937
px=253355.700357, py=979714.638114, pz=279853.083707
px=766421.933417, py=623435.434414, pz=742900.820942
px=901322.810027, py=30369.565109, pz=186139.589766
px=142272.968757, py=870890.062508, pz=586281.029745
px=240525.365521, py=520209.908675, pz=755197.805919
px=435355.931341, py=611538.771451, pz=133317.615172
px=863892.848076, py=555317.962774, pz=427732.072311
px=126628.840392, py=80334.977185, pz=590405.211290
px=350978.944931, py=410672.427381, pz=159013.315580
px=639193.037542, py=532431.473968, pz=27336.319703
px=951829.655948, py=965567.590879, pz=847828.582180
px=422220.506807, py=881947.890407, pz=112312.090363
px=178462.139207, py=504040.598491, pz=55535.307216
px=987083.639511, py=86362.240260, pz=308756.774929
px=812166.884841, py=430770.584572, pz=985263.272072
px=158776.842061, py=493730.554046, pz=958233.833330
px=807308.714730, py=990722.948463, pz=841046.469522
px=986431.630341, py=818674.256360, pz=785540.150897
px=799249.737860, py=889302.424766, pz=510942.689697
px=386104.707425, py=725034.306384, pz=196402.988138
px=122336.577850, py=928663.847896, pz=174653.716663
px=503252.454920, py=785750.596736, pz=284507.432096
px=77862.009555, py=156939.130564, pz=525412.339934
px=17260.119840, py=765310.593529, pz=83049.964667
px=99344.191398, py=55869.397411, pz=586979.492625
px=372953.535662, py=27793.730258, pz=412239.056129
px=215183.628034, py=6121.114444, pz=538201.711513
px=872426.910430, py=782970.868480, pz=361178.590665
px=298260.668823, py=375595.426732, pz=981073.833699
px=752156.862587, py=694659.371343, pz=862942.187938
px=349775.076414, py=800923.214216, pz=232597.408816
px=715490.181108, py=324903.643177, pz=549828.574892
px=714036.936200, py=703208.631114, pz=904272.848204
px=881359.534762, py=875527.391582, pz=148249.803664
px=211895.521049, py=834962.308757, pz=217085.435212
px=505711.130901, py=450260.069068, pz=152130.196053
px=577470.624581, py=842866.477570, pz=179584.816595
px=67710.412287, py=333054.817251, pz=545216.579319
px=982556.788018, py=72963.632422, pz=75876.697298
px=426559.261011, py=385164.408414, pz=832513.296998
px=613986.404399, py=897604.170878, pz=841962.414952
px=359829.246258, py=99741.800927, pz=444402.370646
px=373247.200279, py=135661.712778, pz=979948.477613
px=598166.098388, py=219045.868933, pz=753800.005280
px=369446.530440, py=536483.942151, pz=247722.246482
px=901976.269481, py=61149.697471, pz=26962.987761
px=222418.716016, py=359190.095956, pz=361711.786961
px=967277.227827, py=626721.791746, pz=27967.385054
px=258969.854869, py=809309.471162, pz=927247.404703
px=605147.428999, py=772300.831199, pz=662865.758863
px=401300.473163, py=62986.948291, pz=415869.171655
px=915515.750334, py=171825.528931, pz=735943.559068
px=106863.254911, py=409363.988558, pz=975506.522543
px=493156.197183, py=894839.162215, pz=525094.844343
px=289353.953964, py=849573.753727, pz=311747.272608
px=627427.945883, py=615041.355699, pz=68002.364291
px=959469.937168, py=650525.206593, pz=737872.589448
px=864686.155482, py=996447.651613, pz=216773.801378
px=500065.137643, py=451650.981028, pz=612769.873332
px=106910.025658, py=760354.676898, pz=56437.730926
px=381984.621570, py=776830.150310, pz=182793.220857
px=650606.679741, py=834691.765281, pz=413019.994893
px=4581.684339, py=998401.823005, pz=623698.136796
px=76428.126287, py=502968.156630, pz=616694.684641
px=432489.395834, py=839642.536258, pz=369790.388258
px=822407.117911, py=203579.834291, pz=17856.582084
px=401903.354764, py=916550.690739, pz=672918.303796
px=622435.886613, py=106081.051021, pz=695954.018700
px=192468.870359, py=843070.040598, pz=373409.232721
px=367545.906414, py=848533.261421, pz=960799.778237
px=170226.022920, py=558066.969761, pz=546118.995673
px=141589.413516, py=407872.448660, pz=156845.045039
px=473201.738442, py=470974.635628, pz=639429.088330
px=318662.029087, py=918009.421035, pz=126556.058181
px=569768.694370, py=770763.965883, pz=744763.939193
px=864551.817346, py=704127.025488, pz=851188.451956
px=419729.490955, py=217851.342486, pz=111470.592974
px=986692.656807, py=183744.871976, pz=577335.962436
px=572745.898995, py=245078.125351, pz=12541.684596
px=263963.690534, py=178086.421226, pz=191576.912420
px=987837.509526, py=517175.468613, pz=601265.967142
px=842196.652446, py=259793.722284, pz=730951.771680
px=476341.083652, py=815422.224584, pz=13562.781765
px=518546.172260, py=936004.802889, pz=237457.994496
px=160345.338287, py=793246.184396, pz=369667.099599
px=311927.582197, py=49737.176467, pz=331576.866811
px=949892.630918, py=21809.573747, pz=935458.797043
px=615908.490868, py=201852.096141, pz=526215.946321
px=511455.347970, py=385445.039853, pz=751562.347690
px=120087.928949, py=588670.797891, pz=123222.719090
px=153282.084817, py=93920.080116, pz=998208.356623
px=164455.554407, py=922586.853427, pz=711654.719758
px=112884.699865, py=766407.172464, pz=115425.678741
px=961187.407710, py=423202.800214, pz=357946.918542
px=610315.281732, py=355604.804632, pz=223515.806630
px=542480.567162, py=485536.028544, pz=492150.337523
px=273403.335224, py=450967.629270, pz=876320.988049
px=599510.869389, py=424974.033532, pz=469027.259666
px=182031.512306, py=85679.384800, pz=935836.567170
px=195266.904966, py=475081.930497, pz=431343.250792
px=217853.830594, py=610439.970456, pz=365655.689114
px=857653.837635, py=295060.977544, pz=540468.090623
px=488308.053594, py=286584.157297, pz=803767.973658
px=261782.496662, py=873284.068615, pz=599821.532205
px=944377.485066, py=865003.707977, pz=899381.171144
px=20488.867033, py=657882.524339, pz=954387.423430
px=591716.170854, py=249273.724365, pz=742719.398852
px=57967.285757, py=379438.674997, pz=541626.378041
px=905991.104881, py=455568.828301, pz=388906.199370
px=164216.157890, py=313455.391505, pz=343471.137541
px=38253.613072, py=516313.997065, pz=798341.780022
px=957394.597809, py=913635.069765, pz=457099.056589
px=468864.542047, py=717454.661460, pz=64331.189444
px=736841.549024, py=194833.982198, pz=612750.803922
px=902656.399662, py=364110.310487, pz=96304.388048
px=381949.150003, py=819717.170884, pz=570258.618991
px=616274.743006, py=261546.378598, pz=951745.686978
px=997939.514301, py=840828.295304, pz=777226.039692
px=707101.880646, py=100129.257236, pz=733497.711434
px=915839.997078, py=118915.564978, pz=286977.104150
px=745735.671903, py=2503.996294, pz=474080.428015
px=542999.214235, py=629704.333786, pz=785313.428371
px=889264.555260, py=633540.720672, pz=328992.898536
px=996558.409500, py=695083.484362, pz=394377.425653
px=447626.731262, py=122404.873571, pz=355709.658056
px=837889.285469, py=842122.730726, pz=137755.919342
px=671336.649718, py=819399.873005, pz=978253.476746
px=81466.341320, py=440911.166648, pz=707928.183053
px=478654.502647, py=541499.227078, pz=586919.892535
px=485858.926084, py=808555.222624, pz=398185.654576
px=707999.501584, py=615943.015589, pz=918710.998437
px=406156.905614, py=806621.529191, pz=344550.333321
px=71846.129886, py=212807.332641, pz=944768.956525
px=424134.481964, py=807303.428851, pz=459542.408911
px=713183.963344, py=706914.433923, pz=808977.778589
px=714305.654384, py=143868.383545, pz=370536.886197
px=209222.659409, py=463517.430088, pz=567588.725819
px=784016.928945, py=867723.050393, pz=773735.805956
px=268866.675366, py=692830.324909, pz=393668.797382
px=336852.231152, py=389900.813885, pz=192023.917601
px=174292.821717, py=324711.659564, pz=661313.987932
px=937224.680273, py=530378.489423, pz=565385.075443
px=142080.946205, py=974017.437759, pz=302231.254950
px=711498.996058, py=249447.418860, pz=514940.034024
px=596783.627798, py=354705.925169, pz=387908.143346
px=674938.316703, py=549061.951966, pz=263641.913741
px=818020.991878, py=430707.709211, pz=882979.916707
