px=783088.367893, py=798430.400920, pz=911640.923326
px=125574.440430, py=877438.960477, pz=931225.594776
px=851326.478252, py=495190.881512, pz=110189.353010
px=966632.456625, py=166919.236446, pz=660862.255066
px=505984.553090, py=143848.722669, pz=450462.039746
px=947780.983984, py=185621.307037, pz=593559.941136
px=105891.929941, py=479820.636181, pz=771477.390424
px=698308.143574, py=805619.255854, pz=149643.531213
px=433415.505088, py=633280.231709, pz=42148.707198
px=482160.726960, py=250294.265055, pz=961124.160557
px=810581.080380, py=670962.006974, pz=993172.861742
px=943554.117916, py=124533.677916, pz=7614.308258
px=823707.732389, py=464935.538209, pz=329808.659254
px=236822.248699, py=139897.387810, pz=8800.117260
px=579251.740789, py=57907.667828, pz=690668.297147
px=790087.121773, py=689926.020827, pz=69584.846431
px=957302.216114, py=381522.206326, pz=231416.241499
px=550071.857028, py=971212.976594, pz=702715.000851
px=825342.474762, py=992666.898568, pz=240382.106096
px=612614.839962, py=230196.499818, pz=652530.046305
px=85780.799701, py=428475.856872, pz=398657.567621
px=332298.404029, py=761448.429659, pz=409486.872155
px=704157.372135, py=910937.672201, pz=375455.716931
px=766258.870156, py=463265.225525, pz=939224.692770
px=564765.165013, py=567375.008874, pz=707150.608738
px=527337.467199, py=201664.546377, pz=472564.954770
px=54083.193543, py=785952.132550, pz=979715.107579
px=253730.512790, py=273205.708942, pz=577130.420916
px=313217.871039, py=381719.559961, pz=377700.673666
px=371537.894734, py=975012.102898, pz=731201.768493
px=927665.317117, py=881730.414815, pz=59955.502193
px=667127.227311, py=915133.614413, pz=347185.546563
px=403489.057748, py=428623.100629, pz=215897.655423
px=693371.906454, py=957275.488444, pz=254742.258410
px=38502.980921, py=43735.850201, pz=276388.811057
px=529530.619438, py=983810.444437, pz=181441.841205
px=660982.368795, py=380629.099994, pz=960181.655222
px=143555.864080, py=484295.419447, pz=603895.340232
px=631406.538913, py=545627.338737, pz=390254.649009
px=10714.991785, py=355330.345493, pz=880087.059222
px=425472.603791, py=385585.589666, pz=508185.800230
px=222039.380712, py=920717.657583, pz=957971.366478
px=772862.233355, py=932922.981280, pz=208903.793138
px=738117.643381, py=502568.600006, pz=986842.454419
px=797826.979007, py=82705.040186, pz=497351.214925
px=734896.189856, py=43096.140166, pz=905570.747969
px=381167.061986, py=592043.214485, pz=976084.845720
px=101139.986507, py=298389.565446, pz=38790.412796
px=695999.692939, py=118798.012824, pz=878165.878087
px=6381.791941, py=464507.825004, pz=911182.271576
px=886369.907872, py=296000.941516, pz=634918.557848
px=244850.234782, py=612958.988802, pz=644249.404834
px=384489.215548, py=342125.001432, pz=438727.029817
px=462156.931386, py=896530.767653, pz=588510.272334
px=204412.310110, py=303756.362650, pz=938452.788684
px=125605.353957, py=738936.357949, pz=450553.455879
px=256642.580650, py=712879.360751, pz=706607.537792
px=588501.801501, py=462365.951809, pz=547609.236098
px=520218.403547, py=795079.419671, pz=674189.268632
px=507827.580165, py=716056.157736, pz=785205.134769
px=772251.826920, py=608229.455779, pz=449274.552400
px=785501.183664, py=203114.930072, pz=668076.553697
px=319797.604351, py=405697.403663, pz=710235.809599
px=691799.669642, py=846079.662756, pz=194896.346888
px=704752.721125, py=658884.277551, pz=160519.250365
px=19134.873955, py=561742.056073, pz=923834.197611
px=61054.736302, py=88743.029506, pz=33786.234764
px=940735.425957, py=112965.914648, pz=78684.617681
px=947173.620861, py=684430.761073, pz=919220.112795
px=374642.671711, py=620578.021908, pz=958292.424764
px=425557.673718, py=901156.993272, pz=572638.453034
px=603678.935437, py=325045.043891, pz=782750.737774
px=991108.010030, py=646660.130257, pz=489716.138791
px=807042.985459, py=969456.719591, pz=295311.330065
px=63844.081378, py=992626.884348, pz=221898.253129
px=793298.723229, py=778975.758545, pz=900201.956472
px=274317.104183, py=456887.257736, pz=568354.732516
px=548990.747399, py=863392.597271, pz=533408.546753
px=946028.862420, py=809009.403252, pz=149605.605547
px=924811.384852, py=416619.565076, pz=477229.916254
px=901283.292928, py=655630.141932, pz=52476.493728
px=483965.358674, py=528469.267246, pz=639422.029263
px=35567.583108, py=749614.417282, pz=857293.875303
px=790346.048537, py=860662.388259, pz=830770.820799
px=573691.372148, py=205702.725376, pz=751012.230575
px=274557.218332, py=232442.489223, pz=820290.889503
px=169919.118988, py=41652.446709, pz=807403.917891
px=51523.778590, py=716431.412296, pz=40352.567136
px=399276.524160, py=313976.149423, pz=17044.557474
px=842492.506648, py=356083.745418, pz=91054.782487
px=317060.800602, py=603475.346283, pz=11701.729630
px=613788.733890, py=978507.277035, pz=202457.717244
px=79402.785514, py=473509.948995, pz=796924.610917
px=688796.212256, py=565152.987337, pz=227570.649272
px=627112.423944, py=423203.956060, pz=890056.872588
px=806743.859986, py=469757.392578, pz=182656.387945
px=112646.728940, py=347167.147175, pz=454068.700205
px=493314.892380, py=349879.818619, pz=833875.486576
px=668606.669073, py=381565.248030, pz=422093.480346
px=159165.548261, py=106204.345746, pz=995385.627696
px=892790.311586, py=163015.091309, pz=54209.549959
px=526403.537475, py=775251.238904, pz=918383.122346
px=791461.746272, py=322663.234812, pz=678443.567707
px=708190.871260, py=13214.896382, pz=565591.516146
px=437567.999032, py=365729.401039, pz=24333.297977
px=740965.289669, py=31660.007394, pz=968582.091600
px=191830.080881, py=129353.430744, pz=234306.829166
px=265345.994692, py=940739.927202, pz=893067.824455
px=570322.076574, py=300155.725858, pz=181630.829810
px=326562.722253, py=149823.946364, pz=768459.308807
px=348717.603050, py=235474.308515, pz=414737.344685
px=730640.682944, py=412696.211744, pz=577140.456544
px=153133.610749, py=780445.182102, pz=300211.160318
px=631281.961444, py=194307.762935, pz=170044.846647
px=406691.634504, py=275840.971868, pz=842472.097597
px=774791.696632, py=224388.899393, pz=742320.928426
px=121605.462820, py=879932.708550, pz=649498.782407
px=269659.999927, py=768938.825651, pz=642960.438938
px=779920.037985, py=288233.571059, pz=241149.827942
px=112792.170184, py=384375.105512, pz=817226.337416
px=276905.593730, py=70178.131441, pz=44109.208833
px=411937.013485, py=273959.441361, pz=98537.303068
px=832517.348060, py=940090.780633, pz=403615.312043
px=430039.594106, py=725223.494926, pz=131460.176071
px=622312.656544, py=46825.038228, pz=37413.292119
px=942356.736369, py=281580.695948, pz=453858.405608
px=92915.139366, py=681979.101781, pz=141253.225447
px=774488.878333, py=994155.588899, pz=313273.165791
px=362809.033880, py=333200.525316, pz=936450.795060
px=401079.884352, py=608270.906033, pz=664374.800545
px=624712.692575, py=26609.403730, pz=775404.594920
px=632270.596660, py=823342.634669, pz=747043.923906
px=376056.682891, py=283654.276264, pz=554802.924146
px=317481.330137, py=986023.860920, pz=31212.706319
px=943163.288333, py=707981.593520, pz=905851.428185
px=239288.531734, py=616465.664395, pz=156962.908580
px=787805.666509, py=435603.749944, pz=413058.008541
px=720735.929836, py=26445.186528, pz=540887.099565
px=181460.692148, py=108854.954025, pz=905225.434469
px=391107.839811, py=662907.400386, pz=142719.544887
px=459139.120621, py=498876.176109, pz=145868.588325
px=167541.255073, py=607165.898878, pz=603842.556411
px=915686.036740, py=901958.120109, pz=789667.983078
px=958534.875732, py=347295.816013, pz=118162.797130
px=702872.140809, py=226386.711844, pz=433938.601986
px=107398.300658, py=494647.117102, pz=645589.361638
px=544285.167412, py=239836.971369, pz=657676.124384
px=209553.211520, py=406796.395899, pz=619637.988348
px=926537.823708, py=844293.307561, pz=250129.887229
px=635596.565030, py=474674.001160, pz=639972.308595
px=329983.268262, py=811955.125303, pz=882196.679285
px=577631.673945, py=979105.025317, pz=464155.130554
px=718808.143616, py=752228.423176, pz=899859.565905
px=203633.207067, py=155260.172395, pz=465864.200499
px=432103.326737, py=864147.151604, pz=440842.452534
px=779419.514816, py=454246.710442, pz=801063.138154
px=55405.097269, py=964379.180187, pz=110938.543997
px=781471.580195, py=943211.605012, pz=217620.848676
px=63733.472133, py=43130.240035, pz=101803.981660
px=546157.272463, py=512453.143528, pz=81564.897278
px=110478.691745, py=33457.053616, pz=819592.883260
px=240176.893245, py=918409.519197, pz=468043.092025
px=113466.120024, py=900833.815456, pz=280480.214576
px=504308.363964, py=661339.992112, pz=413825.468948
px=369796.032632, py=10565.980180, pz=721720.273717
px=340943.463896, py=938677.628606, pz=351239.861809
px=51108.511518, py=921158.830998, pz=79395.478191
px=320505.564681, py=996580.007846, pz=737275.596954
px=938799.674502, py=767573.538437, pz=732214.514476
px=141551.679676, py=145278.966396, pz=989995.250642
px=551847.698537, py=352460.294629, pz=390530.062500
px=969869.609723, py=619489.762763, pz=460091.501162
px=273533.304288, py=737788.131026, pz=732879.074072
px=672202.145050, py=984696.984618, pz=232794.050035
px=858334.161110, py=704958.043985, pz=632120.301119
px=133839.229675, py=662212.961811, pz=950950.852184
px=694307.600229, py=901004.891982, pz=905351.819382
px=884755.537966, py=949967.694575, pz=67901.023665
px=87302.049134, py=299535.242850, pz=184160.750463
px=48510.173373, py=364637.802302, pz=629291.626205
px=698427.336110, py=563750.752879, pz=650439.654053
px=317605.993175, py=294416.647501, pz=848731.235244
px=815676.419831, py=271804.026834, pz=529607.396793
px=307937.149219, py=206566.695723, pz=923289.313807
px=145454.000634, py=295028.946065, pz=828796.883647
px=349734.155430, py=806579.386795, pz=753715.792056
px=113168.095278, py=320154.907121, pz=767973.114139
px=551829.879828, py=401170.060238, pz=200500.823503
px=140114.061571, py=87072.380198, pz=737585.615556
px=502028.154356, py=536750.336105, pz=518633.851653
px=629351.269109, py=731158.816335, pz=262546.834440
px=141582.641121, py=664697.749889, pz=184095.899958
px=529438.776728, py=990358.872902, pz=452663.234127
px=772453.114750, py=682626.559611, pz=12609.512958
px=706959.031937, py=904406.854001, pz=513984.713847
px=642884.390118, py=595748.812646, pz=910863.025142
px=154020.155402, py=255247.418005, pz=239407.650748
px=86021.918316, py=40263.103199, pz=413995.830688
px=960277.704722, py=213003.744472, pz=506418.382719
px=513835.108516, py=302412.241217, pz=986767.031257
px=44603.633142, py=358941.954793, pz=459906.474524
px=527838.167960, py=212982.971407, pz=926209.071734
px=838236.846829, py=773342.220287, pz=834253.666457
px=528220.123739, py=850309.037599, pz=757228.942360
px=235710.201198, py=74283.801097, pz=219827.715668
px=231802.827815, py=772625.818247, pz=633603.521091
px=673874.578928, py=564071.842795, pz=265567.998946
px=979424.043349, py=327805.661654, pz=312388.496537
px=1044.624208, py=523205.898093, pz=438326.623953
px=57384.188703, py=286204.046374, pz=274490.231784
px=568375.250919, py=956946.875668, pz=225939.079037
px=124326.459984, py=988743.321861, pz=684610.220851
px=511189.301373, py=207521.101252, pz=479447.260178
px=418266.832313, py=101553.869941, pz=4921.769718
px=653262.522111, py=691573.300774, pz=32512.506170
px=697615.653813, py=489460.548681, pz=941325.927143
px=918036.505695, py=9135.829074, pz=41883.309176
px=970485.817275, py=964891.407548, pz=164483.684658
px=321706.207194, py=783118.131886, pz=53818.979151
px=348134.855658, py=363556.792544, pz=802740.916440
px=341570.313943, py=856115.370102, pz=402449.680096
px=327335.725461, py=206728.060477, pz=771921.230984
px=305669.988581, py=356821.334744, pz=968352.480398
px=754155.138321, py=790027.486035, pz=389214.305913
px=59586.737388, py=222835.718101, pz=946816.214239
px=195783.650978, py=252138.421466, pz=901133.540958
px=560982.231682, py=159564.273216, pz=878015.719634
px=655344.775727, py=729332.677510, pz=132570.093100
px=175786.849676, py=188685.247094, pz=777019.837025
px=509370.448959, py=574806.189084, pz=406184.106887
px=756945.172952, py=242426.713985, pz=116432.191100
px=185878.240709, py=743995.643299, pz=540910.526497
px=971459.805957, py=888082.905172, pz=633785.510700
px=882259.347909, py=928949.239467, pz=938761.108774
px=545613.817559, py=117617.942342, pz=590408.104560
px=945844.297591, py=957357.127158, pz=878729.032214
px=877880.005533, py=149330.208162, pz=860837.136472
px=312576.508527, py=616711.428586, pz=284.148855
px=119092.842432, py=712640.064910, pz=118875.171432
px=492683.899721, py=332037.127345, pz=503139.090188
px=168018.995808, py=805294.215620, pz=222964.171434
px=517610.920318, py=964149.227006, pz=340419.641395
px=175286.667123, py=21906.974564, pz=777968.318428
px=563328.540909, py=453277.494707, pz=282758.233527
px=32524.528299, py=307861.174222, pz=264792.641434
px=192811.947059, py=63373.648051, pz=163896.038746
px=88839.815970, py=21141.363054, pz=791097.304646
px=194518.203878, py=978749.443913, pz=700929.086608
px=93702.263622, py=571272.406301, pz=459955.297848
px=246287.952108, py=192760.554118, pz=151198.148036
px=415507.555715, py=264722.424874, pz=994601.775050
px=669367.429371, py=184640.736926, pz=866960.824143
px=744717.994837, py=573826.768724, pz=366652.019510
px=588282.089002, py=688608.343101, pz=775332.228194
px=513694.773294, py=191130.472011, pz=166437.424747
px=834774.812011, py=587120.069371, pz=426458.073247
px=114161.313291, py=236092.748260, pz=49961.774405
px=275995.313044, py=649273.640548, pz=67876.857142
px=455521.025649, py=23919.365966, pz=931603.669589
px=238887.984198, py=314833.444105, pz=314089.892329
px=419618.369799, py=554709.070193, pz=840216.688966
px=363426.741872, py=339015.882694, pz=777076.201979
px=658472.509623, py=605227.162704, pz=396201.946010
px=599405.760974, py=155474.096969, pz=495331.704297
px=554813.069813, py=264119.741501, pz=809865.741248
px=420025.649497, py=892086.665088, pz=603377.316467
px=882232.972758, py=478601.494275, pz=517673.269504
px=514536.571119, py=130462.816776, pz=817158.322695
px=505176.116724, py=422060.118705, pz=382293.996619
px=389406.124355, py=428545.862079, pz=946552.621260
px=507558.664301, py=618881.521460, pz=727037.695225
px=492636.624469, py=450510.370731, pz=346031.856793
px=380281.353441, py=690877.324163, pz=680206.823150
px=933916.230915, py=753039.395690, pz=493663.841811
px=213748.615202, py=954320.242787, pz=560312.705441
px=644170.124662, py=30215.035721, pz=432349.116304
px=431824.768474, py=212726.557373, pz=252063.863780
px=811585.034335, py=691288.302422, pz=291506.060633
px=473123.851447, py=443489.535484, pz=691611.623109
px=406004.838214, py=31127.693664, pz=617081.285627
px=362322.577219, py=15212.596809, pz=823906.458828
px=712844.222320, py=23968.722484, pz=478949.869843
px=805611.235380, py=190555.253914, pz=805509.085453
px=435410.356946, py=341201.225432, pz=366796.003277
px=145162.333583, py=235291.860230, pz=933564.326818
px=689990.711159, py=583243.708684, pz=968696.620935
px=658190.505182, py=54168.311271, pz=193772.169206
px=259088.334451, py=563721.459002, pz=101361.825988
px=748024.087615, py=536599.729519, pz=57769.098399
px=745301.645930, py=943270.490649, pz=125400.472118
px=428223.009207, py=635435.868124, pz=293676.809150
px=54328.724339, py=881917.141264, pz=562301.891785
px=701952.024090, py=644612.547706, pz=147580.324386
px=65439.685299, py=922626.644139, pz=242664.185544
px=319778.752583, py=839158.484867, pz=611593.335511
px=274090.792047, py=247824.934023, pz=132099.395123
px=363550.392920, py=959033.941899, pz=19727.995188
px=739585.811811, py=964877.195078, pz=623003.249534
px=7668.409658, py=372804.842080, pz=842095.562312
px=775438.538110, py=853628.029996, pz=707814.445609
px=478327.005405, py=323473.015258, pz=106372.146000
px=793467.350615, py=329196.213337, pz=916320.149091
px=50341.497267, py=253801.825067, pz=842803.708570
px=417985.373446, py=562183.721119, pz=745484.734806
px=372727.770593, py=33069.662017, pz=119348.932442
px=154733.110047, py=309538.097349, pz=97829.598806
px=763322.687088, py=617.505461, pz=852711.240411
px=269279.237031, py=847116.819692, pz=973506.470859
px=933268.648892, py=29918.744127, pz=782264.299150
px=485015.344788, py=547885.233873, pz=662612.999474
px=821029.302335, py=362207.588453, pz=365501.900180
px=314245.804776, py=342460.844933, pz=689343.363074
px=629826.919348, py=262001.024595, pz=970871.947151
px=968827.815675, py=158084.310591, pz=394598.714528
px=266307.650555, py=212524.595267, pz=185544.561046
px=896954.780060, py=363556.459412, pz=204531.765391
px=946254.515899, py=286475.039715, pz=78589.114179
px=732129.735842, py=700855.119651, pz=702524.349252
px=762066.639608, py=695715.813693, pz=206888.587699
px=244643.143908, py=640161.370949, pz=286834.140744
px=888897.273013, py=880008.446736, pz=654447.166024
px=661563.690814, py=975114.681871, pz=896834.451131
px=102746.517461, py=344680.293497, pz=728468.586223
px=804274.562665, py=786994.935861, pz=678542.900967
px=359995.680720, py=53855.968583, pz=874654.336673
px=122384.351153, py=897107.612115, pz=942662.103553
px=425159.102380, py=662283.030322, pz=759856.099621
px=47036.830611, py=799909.103760, pz=759395.210094
px=212674.981695, py=589472.778590, pz=453956.571165
px=351352.344270, py=846069.855989, pz=506172.876843
px=102275.350809, py=822241.593121, pz=2648.848095
px=923929.154638, py=318767.568650, pz=565789.318253
px=870075.538772, py=297694.081542, pz=917516.084886
px=666988.693291, py=972107.662989, pz=758776.818099
px=643418.904719, py=947893.974420, pz=443041.908093
px=321186.835269, py=420832.029343, pz=199703.672760
px=341130.265187, py=406561.064939, pz=178343.315868
px=616390.765461, py=955127.055394, pz=488020.954164
px=381185.054438, py=985927.992718, pz=145430.665244
px=421300.406138, py=648695.933403, pz=108312.512167
px=3923.557631, py=872608.840291, pz=126346.461113
px=277828.753796, py=613913.010061, pz=161808.457637
px=690617.534508, py=619297.059144, pz=881503.225183
px=979196.419203, py=96821.401620, pz=163836.037739
px=730715.402918, py=830967.379139, pz=929505.911828
px=669335.977788, py=542728.511547, pz=485655.953064
px=578814.406108, py=26452.438022, pz=617015.382642
px=702340.673711, py=403511.721391, pz=7512.879278
px=543116.176437, py=24147.931323, pz=239976.032152
px=163639.597597, py=613969.038390, pz=465451.944694
px=636848.596019, py=966128.622352, pz=350915.633496
px=994108.038545, py=337473.742592, pz=670538.135713
px=789323.086533, py=488066.041187, pz=289538.970308
px=31836.094477, py=83262.807566, pz=683679.376718
px=998936.238773, py=108568.905237, pz=324314.081883
px=991753.688247, py=515160.837560, pz=949024.583492
px=685205.633715, py=923663.915712, pz=938558.065347
px=639626.735791, py=750498.863938, pz=978694.546574
px=844911.724009, py=988107.345273, pz=352861.853293
px=712660.392235, py=186414.791275, pz=675552.207801
px=233366.068921, py=1243.530591, pz=862947.779413
px=680261.131022, py=926968.654050, pz=530534.895946
px=182460.504616, py=598702.184736, pz=52335.143692
px=476135.143227, py=134590.983007, pz=501863.517573
px=565777.513879, py=791397.324899, pz=252551.245862
px=127809.006927, py=851184.063699, pz=865003.334846
px=709550.851493, py=351718.820741, pz=52860.523216
px=646475.281438, py=516478.241528, pz=977258.843862
px=697110.714252, py=20978.868656, pz=770209.711388
px=942067.942841, py=684734.364098, pz=140753.708680
px=791851.206940, py=268473.417684, pz=10901.473713
px=542009.438724, py=528133.539873, pz=517616.415186
px=307027.906640, py=40081.113164, pz=549252.950182
px=53723.344005, py=19219.066245, pz=60643.101960
px=544724.413656, py=365361.730919, pz=684508.039004
px=763521.275345, py=269571.542477, pz=555949.030846
px=865896.546254, py=877608.799177, pz=391490.615725
px=289180.039070, py=130537.576593, pz=149632.498415
px=869449.486997, py=684272.189436, pz=276620.116425
px=298151.786665, py=749203.814188, pz=880574.404835
px=86564.053001, py=107921.470397, pz=437782.332553
px=638209.383769, py=783115.453568, pz=415598.974268
px=99630.314596, py=273171.059920, pz=417030.112257
px=359503.709319, py=583085.845077, pz=453670.458822
px=278027.784357, py=813231.083149, pz=211771.983980
px=628385.393216, py=738571.685534, pz=4155.231386
px=273882.235254, py=489311.411826, pz=272885.365277
px=558467.650126, py=629217.089417, pz=393642.973350
px=582337.807548, py=440875.884892, pz=733256.415762
px=794825.812097, py=866558.204766, pz=830134.820634
px=391742.532024, py=475231.113845, pz=716790.154725
px=521548.875202, py=344111.829535, pz=359604.318495
px=29599.104770, py=131499.882076, pz=598812.059363
px=327778.237517, py=60420.967658, pz=931340.444018
px=608932.306422, py=53009.387265, pz=845943.459327
px=140539.144593, py=428260.113765, pz=787767.326372
px=317515.674747, py=548126.119380, pz=362332.368159
px=653024.483342, py=419199.949057, pz=532197.006823
px=921410.626630, py=816404.650843, pz=221413.674335
px=718344.583827, py=121429.174306, pz=7143.809475
px=504588.988861, py=144262.724951, pz=130235.326050
px=37289.780208, py=383286.537474, pz=5782.295535
px=792643.138342, py=973458.045707, pz=39875.203625
px=494961.225870, py=166000.025584, pz=717230.017060
px=643418.098801, py=557602.161096, pz=141012.024922
px=375393.093499, py=775977.359320, pz=803177.695231
px=528705.112754, py=840084.478823, pz=950349.090340
px=275230.332022, py=491394.745207, pz=510998.949130
px=495982.945728, py=165757.136880, pz=14287.557271
px=560464.980363, py=687844.406524, pz=160362.656764
px=800661.410831, py=807928.902677, pz=564049.214893
px=829603.688249, py=233884.646648, pz=590087.769162
px=780605.017536, py=468429.583372, pz=339928.315891
px=912444.433698, py=632088.153615, pz=126098.011971
px=791591.727472, py=491401.708533, pz=407639.437682
px=364424.781854, py=491238.247357, pz=479393.148058
px=401979.757071, py=544876.906973, pz=825164.856457
px=928993.506946, py=594397.158257, pz=837482.275616
px=256231.478249, py=322664.526691, pz=78427.647114
px=470821.373125, py=224469.618165, pz=354324.657350
px=104155.155411, py=288793.504543, pz=214911.511362
px=277622.816375, py=393055.733502, pz=36385.957388
px=274070.573089, py=303772.157072, pz=499984.111286
px=469545.200025, py=899229.336549, pz=331099.158039
px=83516.311129, py=402476.053115, pz=436299.830892
px=384934.022286, py=220303.491672, pz=219012.327034
px=748133.994061, py=456960.617794, pz=173060.347074
px=617199.362835, py=116785.091840, pz=799151.391548
px=389206.986903, py=74679.520488, pz=664234.378559
px=68470.404979, py=57255.552769, pz=994326.356590
px=408258.480890, py=859020.402216, pz=281265.661658
px=183731.687303, py=81037.471790, pz=269931.740035
px=982985.950111, py=754488.174313, pz=931889.091074
px=827382.870037, py=495381.947984, pz=911310.435647
px=456305.893470, py=860057.305746, pz=965247.972981
px=328186.524535, py=497447.854221, pz=205990.174711
px=50747.144781, py=784829.414131, pz=438328.994285
px=434771.533212, py=235858.160173, pz=711374.861256
px=150228.811562, py=701677.610191, pz=322770.867781
px=47749.836193, py=393998.476923, pz=672973.118033
px=310757.855213, py=280613.349685, pz=394401.824089
px=954792.709267, py=959469.048848, pz=536230.813364
px=974333.060756, py=400176.773836, pz=477137.078992
px=59148.858129, py=873156.030105, pz=451737.712969
px=574650.418073, py=884792.721791, pz=575571.913469
px=783140.150376, py=985658.635404, pz=346481.340840
px=824059.021195, py=909827.150244, pz=155831.870412
px=229185.812592, py=224504.082893, pz=383527.695097
px=758716.315041, py=913684.524109, pz=887839.923255
px=322951.380705, py=267494.906910, pz=553321.481050
px=895843.702549, py=969774.484280, pz=289978.953395
px=287254.406212, py=488485.319606, pz=183265.363138
px=435067.498351, py=786827.051471, pz=483603.813350
px=672107.286799, py=246270.381058, pz=28361.645084
px=812083.742767, py=168929.570403, pz=598976.870838
px=192434.814486, py=876153.452500, pz=324724.858334
px=10554.038487, py=159602.768591, pz=5062.049554
px=944276.331083, py=610106.658747, pz=599831.876349
px=647717.064206, py=903700.771674, pz=402412.670465
px=971469.211857, py=723066.117109, pz=354933.808839
px=190540.532669, py=206711.613716, pz=92025.977871
px=283892.650757, py=590929.992307, pz=25592.159277
px=234031.832236, py=403250.899864, pz=596846.508247
px=718248.883672, py=996700.990052, pz=839066.510173
px=247432.688031, py=714405.108270, pz=972949.967487
px=554993.075756, py=26766.305413, pz=408397.319960
px=812481.449217, py=939011.619982, pz=432796.297466
px=71289.468279, py=620190.490610, pz=317500.258451
px=654289.497117, py=290087.477175, pz=60519.505183
px=88464.957211, py=122981.668389, pz=433869.198714
px=715050.930891, py=469477.818879, pz=655766.775866
px=57086.246470, py=619208.847479, pz=714288.988254
px=321528.975112, py=686891.570466, pz=255898.330870
px=93459.348149, py=818692.371285, pz=282612.502209
px=788766.842501, py=626152.009189, pz=959042.930997
px=879975.367037, py=662487.894166, pz=838136.823833
px=151415.459591, py=908379.667694, pz=591142.903419
px=794663.447752, py=19683.363075, pz=597993.261522
px=194545.503988, py=658260.674022, pz=460587.369744
px=71279.170290, py=215884.105306, pz=238106.164463
px=798972.169469, py=371809.833498, pz=731814.135404
px=488573.359844, py=248159.474509, pz=531864.487160
px=889337.904215, py=415902.346917, pz=268696.743282
px=862313.130056, py=845493.823798, pz=661166.355726
px=813648.119301, py=106358.713896, pz=212913.012442
px=111233.699959, py=835767.873636, pz=891372.817513
px=262585.141130, py=207571.886344, pz=764573.106756
px=217479.590405, py=644407.912865, pz=259050.165618
px=739938.458481, py=701547.424340, pz=61368.347127
px=201054.607249, py=270392.057130, pz=603627.019036
px=750069.048908, py=988695.827263, pz=466953.757113
px=94618.227359, py=579454.167740, pz=531722.100106
px=721918.936349, py=142177.091386, pz=268194.539454
px=917600.836217, py=566032.954936, pz=976423.144249
px=189266.692017, py=881329.438093, pz=462704.127360
px=362577.296714, py=659841.570597, pz=607047.405990
px=830028.241640, py=796818.119288, pz=688697.605086
px=217151.495919, py=22443.643117, pz=396358.423096
px=692068.542165, py=647024.908133, pz=962214.486195
px=750180.527279, py=56843.680448, pz=368361.543321
px=693808.241981, py=521253.233912, pz=912230.138975
px=980679.281427, py=895871.298975, pz=715229.884701
px=546590.573606, py=578199.476315, pz=422322.239604
px=928947.194530, py=137825.488804, pz=849137.570154
px=202961.432888, py=160625.236535, pz=866493.994761
px=261903.169614, py=480096.363750, pz=303268.945563
px=497438.411998, py=789534.757488, pz=902986.214493
px=810290.648794, py=433863.375439, pz=264262.492236
px=673287.826789, py=440264.108994, pz=693871.215072
px=938839.057421, py=194997.803467, pz=36707.721900
px=193469.997728, py=147759.904917, pz=777676.996153
px=796281.176865, py=709986.228522, pz=475626.973984
px=489656.197680, py=924266.973642, pz=688110.347198
px=774852.008569, py=400849.049378, pz=640384.812309
px=32913.407644, py=278480.895954, pz=853357.556626
px=9092.521903, py=959271.160677, pz=349037.625994
px=503715.358670, py=815808.333444, pz=794286.624810
px=559282.001670, py=848998.564407, pz=59628.295757
px=838898.091054, py=215678.134791, pz=620188.948248
px=63129.295158, py=266024.289627, pz=755623.291214
px=699134.611379, py=364458.616837, pz=235918.060228
px=293535.377197, py=324969.993721, pz=446254.862091
px=24248.575039, py=414961.868297, pz=204097.069245
px=387103.022507, py=818523.245432, pz=653756.843384
px=588382.452244, py=817661.791631, pz=495816.285600
px=86132.977288, py=639732.454722, pz=583446.426430
px=793176.215235, py=899912.515678, pz=11579.474155
px=893007.673799, py=547712.360249, pz=640684.969149
px=40115.492192, py=491687.618443, pz=471327.670196
px=304552.718023, py=441534.504667, pz=310498.745385
px=906251.707963, py=236996.557637, pz=924936.285313
px=366599.162905, py=976072.197656, pz=799370.857896
px=286944.809182, py=969611.677112, pz=540970.487483
px=840588.070853, py=189287.735856, pz=691845.271442
px=154263.913033, py=198228.274613, pz=29146.593551
px=340621.019710, py=469624.417675, pz=521974.598722
px=989885.283219, py=318778.795801, pz=91636.828782
px=159708.555113, py=255157.153523, pz=218782.355310
px=690307.619222, py=486360.713834, pz=792438.321926
px=932321.299370, py=613151.534907, pz=730672.473522
px=827254.578110, py=840676.154166, pz=247652.647399
px=66126.683468, py=322319.728258, pz=326146.012253
px=269715.846383, py=357697.936722, pz=212144.388108
px=916467.859203, py=42828.411405, pz=949944.025575
px=539674.505123, py=420876.071838, pz=923660.711922
px=349522.813125, py=647733.019798, pz=536528.477647
px=459481.029632, py=880772.966193, pz=821434.381926
px=176423.731678, py=982565.991887, pz=650485.150370
px=244599.646666, py=29977.409126, pz=572035.327437
px=541370.354777, py=310966.010904, pz=570640.193114
px=120066.737388, py=494736.889149, pz=152130.981509
px=167333.939704, py=55248.329332, pz=532488.866019
px=668777.972353, py=642192.459347, pz=600011.799275
px=685410.343431, py=703341.966581, pz=49673.657151
px=217708.053525, py=122560.561743, pz=366873.503972
px=826870.012728, py=183295.069598, pz=323555.732743
px=35920.324004, py=429425.267438, pz=216847.072452
px=52895.812966, py=698613.924594, pz=587474.390177
px=680469.532155, py=425087.530816, pz=485328.405435
px=319424.678610, py=785996.224195, pz=729436.143831
