px=690627.298383, py=422483.276441, pz=206265.257545
px=114567.491422, py=632842.223123, pz=634766.802316
px=591471.591866, py=83474.592440, pz=409488.996717
px=403703.373145, py=3327.766461, pz=859455.279612
px=496409.179172, py=481900.421590, pz=231131.700029
px=143085.421604, py=443823.570608, pz=822975.229317
px=338702.442351, py=960067.660700, pz=664683.510337
px=926961.524400, py=793133.542884, pz=421703.423779
px=473324.173749, py=609711.096880, pz=29203.005265
px=282074.344628, py=254908.915828, pz=474403.028244
px=985062.352934, py=480514.179483, pz=394563.157899
px=121387.964059, py=725779.296160, pz=849247.531320
px=837557.025055, py=987792.448286, pz=85873.406025
px=772703.008821, py=694970.066106, pz=361342.277656
px=657690.126753, py=526262.141483, pz=647756.537599
px=677618.706140, py=242251.058268, pz=767680.641135
px=714079.532454, py=671230.382079, pz=265176.331920
px=180720.436354, py=9618.599835, pz=244600.258456
px=902558.383496, py=253486.844065, pz=906351.738483
px=541603.323719, py=500658.114484, pz=277789.714613
px=534390.072753, py=584538.654045, pz=481170.486329
px=139068.408330, py=929778.290641, pz=151701.655810
px=10921.806754, py=76731.368258, pz=965724.862367
px=199373.450673, py=376998.735996, pz=929400.268051
px=833320.244227, py=848535.867680, pz=497980.047726
px=112959.370557, py=306324.385447, pz=442930.039944
px=690028.037951, py=593431.681798, pz=290938.216137
px=767148.973989, py=913230.898068, pz=917842.118906
px=133754.367943, py=279855.948750, pz=898953.001000
px=359919.115625, py=671738.169511, pz=995033.302442
px=216184.804142, py=789303.835300, pz=41213.548821
px=938278.076899, py=917704.410161, pz=953939.448874
px=15678.298655, py=994610.298628, pz=448436.323416
px=348995.622029, py=49745.029913, pz=831815.608681
px=119508.063610, py=650348.887677, pz=397011.778518
px=314591.480400, py=199556.633523, pz=713997.708568
px=804278.304830, py=302655.993067, pz=429759.610321
px=534203.367218, py=92463.087683, pz=962946.529774
px=222447.755855, py=492396.253918, pz=841140.516500
px=286311.335133, py=225539.674346, pz=721392.195381
px=878264.858560, py=602501.211420, pz=691986.319473
px=45093.885692, py=150041.902933, pz=827883.435892
px=415665.165673, py=851073.097309, pz=842423.349791
px=579513.990386, py=230219.490228, pz=445842.452610
px=221098.265599, py=146201.976248, pz=542282.519365
px=879406.795450, py=757146.167575, pz=611680.862084
px=472687.540673, py=388563.444241, pz=401041.735299
px=140085.520382, py=80532.926730, pz=936774.422064
px=537201.055549, py=172313.609761, pz=228299.061769
px=914710.961032, py=391651.353222, pz=382649.864756
px=317344.402982, py=92278.021606, pz=896487.677315
px=611708.078160, py=318732.336461, pz=88150.448250
px=890482.148870, py=459365.367345, pz=882973.302041
px=54608.146874, py=955919.814106, pz=126800.163133
px=910313.471033, py=450342.958961, pz=261950.340023
px=962627.590871, py=142847.544113, pz=904071.247625
px=594509.921009, py=802282.780925, pz=543679.883709
px=72892.647630, py=869901.367241, pz=587730.664893
px=591925.905494, py=421608.937721, pz=510728.811447
px=708270.450957, py=70781.452068, pz=700517.790117
px=422123.050386, py=864494.650443, pz=11905.008554
px=624914.580370, py=994951.011289, pz=11954.553005
px=593231.088427, py=421868.496684, pz=301936.879215
px=539421.535719, py=387424.854158, pz=264875.389592
px=450185.806772, py=557704.476274, pz=316757.798965
px=718942.156654, py=497961.976270, pz=250510.666818
px=583515.849198, py=885908.857948, pz=921567.496890
px=995902.415086, py=531268.498199, pz=639335.019236
px=742851.963700, py=749323.511685, pz=998801.752501
px=982778.152504, py=243744.589685, pz=47759.929116
px=517653.765336, py=836762.992704, pz=559738.045059
px=357412.651865, py=405542.204431, pz=444349.507909
px=626245.732779, py=40351.520669, pz=389140.308193
px=626115.821211, py=339591.133586, pz=160329.129365
px=912290.618342, py=580179.600801, pz=361197.514169
px=532943.903791, py=243073.649562, pz=238121.713188
px=320016.002479, py=846341.558935, pz=845814.993738
px=477244.331779, py=513478.678156, pz=886371.375080
px=487005.531628, py=298765.694143, pz=858861.094124
px=900661.884866, py=895191.406540, pz=82773.892485
px=386329.702627, py=612752.353174, pz=340072.589756
px=206707.816713, py=356288.479839, pz=676237.256828
px=912568.130939, py=155902.136313, pz=643450.228851
px=195734.328279, py=380652.714689, pz=734839.012941
px=114535.725547, py=205564.697226, pz=922020.053622
px=748228.638686, py=768848.418298, pz=901206.773466
px=354146.952430, py=404933.220955, pz=633993.511413
px=312526.047844, py=616658.594401, pz=271807.688074
px=342861.492304, py=462161.520855, pz=97925.970174
px=959388.550407, py=248367.754975, pz=613696.367736
px=780109.580797, py=271301.903894, pz=968415.847570
px=466907.023900, py=658603.883008, pz=748871.191588
px=751171.179670, py=916252.654098, pz=380430.499413
px=975946.235892, py=821329.545029, pz=408263.742596
px=316883.039433, py=191770.178092, pz=462224.209159
px=507625.287563, py=784652.754367, pz=94287.622633
px=828879.961121, py=822744.636856, pz=430139.451765
px=459115.174089, py=410163.826549, pz=948861.161129
px=363994.669743, py=94506.774255, pz=292699.278011
px=113146.595158, py=9236.531928, pz=754692.432960
px=19774.207268, py=441818.052959, pz=686427.546937
px=98498.457444, py=45277.841246, pz=194362.935997
px=921139.274874, py=619580.699074, pz=987513.279968
px=911695.721183, py=70533.353494, pz=248043.143364
px=701548.797515, py=270732.906670, pz=857437.457128
px=999118.978475, py=514238.273032, pz=611806.415006
px=558269.535146, py=785651.594920, pz=126704.502683
px=513071.776698, py=815602.353383, pz=433381.065034
px=288416.331901, py=925399.289341, pz=558051.375923
px=392177.985992, py=916850.280872, pz=95023.716912
px=678810.626777, py=121803.311792, pz=920159.727095
px=303344.290512, py=400158.981363, pz=858045.212756
px=851413.334318, py=713634.659833, pz=953745.608421
px=175656.754711, py=704080.883345, pz=716818.118906
px=833717.239325, py=365200.250835, pz=643004.952942
px=9948.851107, py=333535.699713, pz=534970.866919
px=404201.811130, py=87827.604623, pz=841643.840838
px=154804.890629, py=696354.662064, pz=553501.705263
px=363733.480294, py=671120.301694, pz=640071.804184
px=449106.991316, py=907927.014563, pz=718659.279768
px=940555.880579, py=661283.656786, pz=998473.161371
px=674371.367071, py=362994.498369, pz=18864.361469
px=718109.011444, py=964743.591173, pz=941939.877302
px=222846.039054, py=8557.485186, pz=238095.610571
px=719028.083765, py=822517.343748, pz=89060.601687
px=261550.893162, py=116722.664462, pz=557584.373427
px=847012.752062, py=290311.707351, pz=880840.568992
px=179293.259589, py=694875.119511, pz=649407.976279
px=295976.502863, py=931501.264602, pz=302694.378090
px=517278.346011, py=129030.341806, pz=714694.174480
px=353380.711883, py=443664.676262, pz=785650.889128
px=937312.517581, py=436090.191831, pz=834291.730985
px=608250.658974, py=464292.071958, pz=302055.405429
px=2534.715147, py=244635.046338, pz=63126.820205
px=69612.603268, py=657807.361711, pz=619687.206476
px=842456.613856, py=312030.495641, pz=527510.341904
px=153401.108190, py=259597.223569, pz=35355.867822
px=809918.786011, py=463509.781425, pz=149473.530345
px=679434.364172, py=398414.806570, pz=843086.366093
px=632852.626385, py=944770.744150, pz=399260.806789
px=616408.848502, py=254028.933663, pz=805542.749815
px=669454.492455, py=34636.288741, pz=746877.296702
px=924016.703370, py=761078.879598, pz=315399.780248
px=677437.926665, py=775320.581202, pz=336409.153128
px=809108.152640, py=904173.344982, pz=498068.500983
px=417870.548107, py=4569.582974, pz=538501.750283
px=217586.143854, py=525247.275870, pz=183013.115091
px=334406.470708, py=350691.944521, pz=246699.091633
px=249516.032260, py=713172.233856, pz=343327.142582
px=605576.011352, py=677732.388422, pz=988423.881571
px=723537.653056, py=772968.789331, pz=651331.950729
px=16313.686651, py=163529.588579, pz=133016.827315
px=61305.794516, py=980305.309322, pz=118029.396367
px=934995.422923, py=660449.212052, pz=322674.241104
px=685605.705146, py=72418.822400, pz=563740.354195
px=644097.439716, py=817148.361769, pz=676430.101773
px=293736.578309, py=29387.419563, pz=384313.004677
px=716784.547204, py=384650.307581, pz=290909.952588
px=784402.646656, py=721553.733866, pz=582.312530
px=501875.208283, py=953221.564581, pz=999207.739804
px=939950.183013, py=278073.852316, pz=435454.728829
px=882084.102885, py=739182.467107, pz=626734.871111
px=506114.984649, py=162878.566887, pz=758029.149196
px=988055.176119, py=553709.334184, pz=16644.752857
px=188476.452344, py=250572.150853, pz=630855.917737
px=818323.899366, py=200840.246062, pz=809490.374855
px=134672.196100, py=263144.277948, pz=199770.051152
px=307983.979709, py=348384.984966, pz=540764.076229
px=606450.649111, py=807380.276222, pz=970152.677611
px=745095.298625, py=794067.019159, pz=974368.799041
px=742625.206209, py=421775.328122, pz=882795.454902
px=562939.671978, py=867426.238937, pz=256307.031176
px=240212.665426, py=239163.972855, pz=184244.981572
px=962891.645031, py=805978.781733, pz=259022.119517
px=902805.724605, py=512104.594181, pz=68727.012836
px=262828.414478, py=819206.683254, pz=111337.211090
px=619499.479657, py=500175.519542, pz=619005.112715
px=256606.877137, py=190484.949102, pz=360671.084794
px=502075.818720, py=638914.517104, pz=653199.769383
px=35329.104718, py=629679.265583, pz=783291.259722
px=599404.317708, py=398653.028224, pz=32471.757118
px=154416.535803, py=260991.339307, pz=647961.588829
px=857082.610204, py=53482.722370, pz=981786.482480
px=129830.802567, py=971845.671087, pz=592301.425705
px=770599.369905, py=801863.583635, pz=938912.250083
px=100236.843445, py=373734.084056, pz=746144.588458
px=199913.263807, py=86056.272342, pz=340395.091138
px=500808.173599, py=366750.081876, pz=855893.186371
px=427165.596526, py=181319.679438, pz=129193.287920
px=228696.867202, py=859331.061920, pz=472010.434774
px=662323.496501, py=609980.922849, pz=675196.274805
px=816392.012850, py=820463.104546, pz=211657.241811
px=635383.350597, py=193601.518708, pz=65914.481296
px=38445.016689, py=248776.996419, pz=97861.213405
px=977430.968427, py=925103.762020, pz=735912.023837
px=520958.046092, py=967793.235017, pz=746259.143180
px=4281.892685, py=905584.359724, pz=713205.790942
px=738746.349479, py=427974.576997, pz=167368.952146
px=342393.201850, py=787100.312379, pz=889252.984797
px=613199.213034, py=654575.744335, pz=975283.464479
px=720560.702638, py=805536.166935, pz=522393.205525
px=280482.146110, py=95787.301830, pz=598075.440459
px=436377.041381, py=738045.344033, pz=572615.838351
px=135521.184313, py=907817.060733, pz=31739.654294
px=929609.197672, py=592718.519594, pz=248624.124336
px=272832.775849, py=857488.028517, pz=801634.003972
px=388484.707705, py=213989.298905, pz=867115.095130
px=707472.752120, py=800348.220048, pz=431230.225815
px=94287.059474, py=122262.386383, pz=79188.166125
px=196101.782232, py=66887.388367, pz=358047.153759
px=213406.913218, py=513131.434707, pz=877744.490416
px=446712.275754, py=170021.800631, pz=450543.033974
px=446446.682868, py=304382.140660, pz=305393.549092
px=637521.321848, py=675946.333746, pz=541955.217287
px=701105.991574, py=338408.024969, pz=797103.512908
px=705913.888355, py=484728.029850, pz=802624.883439
px=332213.999104, py=448769.178403, pz=1124.552479
px=994973.066200, py=356256.788773, pz=11795.508088
px=810854.067611, py=356235.388903, pz=259259.455337
px=778169.481532, py=29755.389095, pz=975552.594311
px=567716.402029, py=843573.370010, pz=365002.140121
px=535557.500379, py=255881.456206, pz=827937.183399
px=743301.448301, py=584417.639501, pz=334824.715673
px=591703.610418, py=209062.885158, pz=243131.381047
px=929166.568128, py=404104.244719, pz=482869.025201
px=982833.429986, py=77333.023601, pz=198780.302729
px=108363.126392, py=585191.212355, pz=843146.456698
px=285722.632233, py=885402.171327, pz=388150.902521
px=831354.251370, py=992332.277957, pz=991961.609103
px=318693.473376, py=732527.967597, pz=413315.611044
px=248886.319628, py=833965.544835, pz=351065.798440
px=878739.760510, py=523049.700870, pz=810081.666089
px=311894.196810, py=741898.678039, pz=196446.167053
px=462734.799524, py=146661.741345, pz=85056.157567
px=909837.790538, py=435114.633326, pz=455275.922483
px=113225.421699, py=826910.673145, pz=156954.112978
px=648780.859948, py=41655.256099, pz=489574.237834
px=369579.109942, py=19066.746055, pz=953796.141548
px=472978.609758, py=694449.050667, pz=825256.864747
px=669009.545420, py=365590.928265, pz=461394.323346
px=348255.668945, py=763451.164987, pz=553310.957419
px=506391.291958, py=308514.786530, pz=535896.603007
px=469531.782323, py=431383.931230, pz=720795.205453
px=295035.949004, py=613429.071759, pz=757981.486801
px=795316.579415, py=42099.986725, pz=388415.910522
px=51646.342029, py=673559.360464, pz=637153.109236
px=674673.106483, py=938181.684554, pz=672343.428270
px=437808.248439, py=648643.746179, pz=730178.713476
px=261070.729966, py=14574.796669, pz=257537.853021
px=68772.970944, py=463478.197347, pz=207374.800103
px=362949.963767, py=107946.365319, pz=329601.390000
px=868904.395553, py=123442.037777, pz=727984.523488
px=368715.206290, py=282807.149666, pz=393979.773576
px=683780.059501, py=143149.052735, pz=264205.793685
px=807742.096512, py=101607.302581, pz=161456.965704
px=678149.327311, py=838195.952898, pz=740208.904132
px=48292.349978, py=18045.392890, pz=687492.127260
px=766412.433091, py=737296.635357, pz=312691.747575
px=186307.962736, py=426666.026912, pz=984919.101572
px=933339.483889, py=439177.166325, pz=680107.752546
px=322221.764743, py=374277.542490, pz=979254.827661
px=189665.304228, py=795410.081900, pz=98306.120974
px=790178.209556, py=856557.234962, pz=574601.619475
px=712756.048460, py=111221.923701, pz=10765.096262
px=71819.053976, py=149647.960773, pz=298202.080085
px=576331.496780, py=931639.453260, pz=418446.605121
px=146642.973938, py=97486.563564, pz=856908.371931
px=399247.466318, py=994169.086453, pz=1250.910188
px=321285.004065, py=850471.902257, pz=832908.629200
px=597904.415219, py=133424.173638, pz=664184.052744
px=284558.560853, py=835334.268529, pz=668505.626431
px=646095.703091, py=740700.411825, pz=337270.040270
px=740018.765167, py=934276.583540, pz=156925.093825
px=5323.835978, py=243356.948955, pz=91523.012321
px=905286.177907, py=667494.261098, pz=370612.513662
px=850769.427125, py=888553.308181, pz=303351.882789
px=339009.420674, py=153666.435717, pz=889554.018093
px=712080.863727, py=229527.940151, pz=459722.682607
px=126218.578367, py=228129.830749, pz=233451.017423
px=673294.593520, py=714523.919715, pz=952092.155884
px=102512.933966, py=859097.718967, pz=397818.144629
px=765348.012606, py=618697.649120, pz=182445.306988
px=268095.455291, py=503070.907922, pz=649283.000857
px=774997.957959, py=747374.730872, pz=412524.551865
px=241178.971705, py=750343.037419, pz=926816.195099
px=704507.810731, py=791390.409434, pz=116377.985551
px=889071.783979, py=634869.322725, pz=705752.790601
px=248423.096456, py=550547.317294, pz=364607.033734
px=467487.964412, py=670214.683290, pz=742815.147181
px=143167.659064, py=921576.182785, pz=242473.432754
px=862926.077349, py=779735.973366, pz=373571.820997
px=62148.904188, py=393229.790519, pz=473852.761444
px=887462.933387, py=911388.163599, pz=331530.756215
px=58328.136708, py=346511.867149, pz=380857.765796
px=234589.921464, py=936161.860293, pz=995775.137904
px=417646.685677, py=518444.458197, pz=504680.825588
px=584655.005611, py=437424.841797, pz=266664.419977
px=717211.721517, py=635015.257396, pz=998413.128427
px=497188.028491, py=725086.181720, pz=839836.388304
px=402873.543253, py=959548.652633, pz=695178.166210
px=238504.093587, py=28416.312745, pz=65301.920032
px=954477.669026, py=443592.950617, pz=408131.232848
px=862525.458379, py=208662.390256, pz=446765.622511
px=861189.102663, py=474374.464960, pz=634550.270115
px=424721.475622, py=776785.018534, pz=326635.699637
px=215411.472446, py=348322.764211, pz=95110.974188
px=672598.366855, py=168607.360605, pz=960333.035443
px=213916.799159, py=896227.131315, pz=425458.511072
px=913739.628572, py=329968.026818, pz=541108.412555
px=829619.708592, py=155875.132589, pz=537231.611874
px=427689.711039, py=624032.284630, pz=58116.318216
px=216033.310731, py=854854.946036, pz=66868.934833
px=400178.288365, py=766951.787305, pz=915575.243390
px=132221.534383, py=356410.470434, pz=393283.189739
px=681017.724020, py=102566.437361, pz=541133.053111
px=825385.434109, py=688968.696135, pz=146978.532437
px=139786.694492, py=638353.417767, pz=661329.083984
px=836915.412510, py=859229.055724, pz=498954.997514
px=645968.554023, py=36741.818402, pz=641847.561985
px=952923.019890, py=853715.630736, pz=649869.731239
px=11014.323847, py=532806.308532, pz=754385.658119
px=79577.579838, py=871594.495332, pz=302667.896973
px=835017.480657, py=234901.855607, pz=129335.336812
px=689801.065850, py=324843.259418, pz=163902.177299
px=568194.710855, py=37094.494312, pz=334229.632747
px=578476.625893, py=734436.522968, pz=332809.673671
px=160762.823365, py=183813.740715, pz=210046.453015
px=209860.241081, py=275320.379282, pz=626058.845451
px=945849.176407, py=950096.529130, pz=460432.454393
px=626644.602891, py=873112.468149, pz=228949.523938
px=467250.669022, py=737160.907477, pz=619362.262466
px=6107.844202, py=822912.932911, pz=739393.537260
px=305379.962308, py=656156.572642, pz=880831.986248
px=294264.248879, py=426771.432461, pz=334399.044039
px=598681.405981, py=672350.206515, pz=664615.875582
px=684389.895478, py=792304.962593, pz=726065.141424
px=577952.832320, py=974456.288158, pz=415327.981016
px=39928.322465, py=635751.785308, pz=783129.002551
px=508480.153589, py=592219.589055, pz=316835.984912
px=162065.373305, py=46948.482081, pz=554176.958055
px=622264.548131, py=177960.109569, pz=673034.058961
px=610145.585549, py=490905.937337, pz=581173.005265
px=101009.308272, py=520239.544069, pz=747134.862553
px=114963.685286, py=246995.266435, pz=361716.097162
px=302305.335287, py=303450.060539, pz=534959.691557
px=733645.563683, py=505634.661691, pz=995426.315678
px=719076.418911, py=643352.348168, pz=670142.549061
px=609953.123880, py=22861.798484, pz=910048.664626
px=843917.726273, py=556800.416374, pz=542943.694339
px=973049.012453, py=5219.349055, pz=593890.054025
px=133466.888279, py=773059.631130, pz=532216.016501
px=216226.516293, py=581240.341865, pz=250750.262737
px=829388.403933, py=355917.594767, pz=87426.321858
px=102431.704742, py=756034.107545, pz=783865.351349
px=659855.064548, py=761858.588404, pz=224462.975587
px=476897.995161, py=792629.429250, pz=534896.363459
px=703784.859125, py=651700.059894, pz=523567.267858
px=441758.428927, py=107385.114462, pz=157845.048954
px=149347.209262, py=291989.587640, pz=449925.166485
px=784446.761781, py=810930.701914, pz=263174.239793
px=479149.037724, py=267883.268123, pz=389726.630517
px=820618.508550, py=237270.622114, pz=83274.095016
px=442799.294705, py=918751.836277, pz=878679.967705
px=965658.008070, py=558170.012464, pz=544701.110120
px=556897.378508, py=376811.430722, pz=92852.481788
px=409545.677521, py=989133.081909, pz=725473.390262
px=113068.896338, py=687109.341358, pz=213205.620259
px=66384.405397, py=263373.106786, pz=931989.629941
px=295898.860400, py=409645.906880, pz=619796.564155
px=514811.633435, py=22126.409316, pz=25796.561239
px=521326.275777, py=450732.127297, pz=353153.431785
px=335201.535251, py=102681.208826, pz=477337.322239
px=203783.654221, py=616689.912727, pz=703624.185049
px=22406.613412, py=802983.818494, pz=311951.521032
px=217.155369, py=921519.881666, pz=521712.952452
px=795084.740627, py=461819.923453, pz=216149.598736
px=829741.860032, py=838161.064478, pz=245452.942454
px=825637.018207, py=941245.943925, pz=99706.965694
px=589594.297243, py=143113.753199, pz=450102.802949
px=896408.328080, py=127660.052877, pz=447466.405693
px=420165.349599, py=857576.266803, pz=142575.184965
px=713122.551783, py=219181.465851, pz=168737.256313
px=933238.809788, py=144924.454086, pz=59809.786971
px=98977.293990, py=846836.526579, pz=628310.185669
px=98026.777289, py=752716.339820, pz=107635.779477
px=446288.745945, py=852873.985299, pz=441592.024173
px=281341.129860, py=870204.593940, pz=345024.947401
px=591238.594871, py=965105.361036, pz=380195.423680
px=743059.918819, py=976743.347338, pz=281845.893545
px=818863.608304, py=946986.391070, pz=983703.000747
px=664319.401202, py=383169.450210, pz=225615.185280
px=527528.721694, py=826549.789905, pz=738914.519940
px=584788.435156, py=318517.136510, pz=827629.154694
px=280032.913128, py=422527.436263, pz=565266.018011
px=986582.971492, py=953815.361962, pz=386825.881911
px=659737.038510, py=571911.124236, pz=776859.037994
px=132060.417464, py=864242.849840, pz=553406.710263
px=414761.582497, py=85229.562803, pz=840771.264531
px=522803.803178, py=899207.354053, pz=789409.546041
px=194330.274575, py=859683.008563, pz=868785.048122
px=769654.593107, py=692441.844556, pz=221866.884424
px=827046.992012, py=285057.514560, pz=730848.399778
px=142460.225508, py=980355.678178, pz=415905.285214
px=358419.264812, py=135795.517455, pz=171398.589724
px=2888.569040, py=58819.147136, pz=777806.819299
px=507147.583422, py=517864.532899, pz=143400.644454
px=314715.454310, py=153964.584298, pz=778423.458491
px=181238.445280, py=885997.976118, pz=42784.660160
px=938543.069534, py=811118.379594, pz=886894.829928
px=191782.496414, py=510293.858693, pz=901568.572007
px=793589.455853, py=634894.990511, pz=76860.372900
px=677470.734949, py=500201.061915, pz=84029.069619
px=928468.009972, py=960153.535576, pz=57684.700203
px=934868.773599, py=403647.063713, pz=778744.896272
px=270118.418801, py=15749.871849, pz=283180.687527
px=240811.151206, py=896065.770358, pz=358609.801635
px=392029.042833, py=996918.890518, pz=903586.870087
px=809321.425959, py=630713.433734, pz=135905.988366
px=90548.359156, py=972671.439878, pz=486512.617958
px=194638.089062, py=741056.158017, pz=574845.815902
px=511021.896722, py=53557.771520, pz=591080.250589
px=73775.221323, py=424824.269523, pz=121173.920944
px=783343.113181, py=362289.982126, pz=487933.106286
px=611448.620219, py=25587.138640, pz=63560.880623
px=267082.553579, py=940443.245200, pz=983228.743709
px=696978.294858, py=116050.167996, pz=796995.337917
px=35069.684679, py=274719.274434, pz=206706.596830
px=683022.058668, py=614983.256952, pz=540953.643305
px=830766.883123, py=256656.989268, pz=821906.280398
px=932829.695906, py=468567.508869, pz=422413.362091
px=483927.805142, py=776327.088975, pz=872335.882533
px=38758.515819, py=926557.543337, pz=339519.271192
px=869591.506478, py=784771.427832, pz=861942.981221
px=2095.661046, py=46641.193103, pz=393959.188858
px=739913.770442, py=192211.652024, pz=368824.071194
px=680992.514097, py=630025.118308, pz=522002.981540
px=269652.557269, py=7504.741891, pz=510986.663078
px=181858.687660, py=799577.353529, pz=686564.428027
px=198654.849542, py=546314.011610, pz=676792.584880
px=597336.550306, py=991374.168670, pz=479638.192752
px=632691.695303, py=463879.991361, pz=617122.368395
px=822330.886592, py=403423.572951, pz=218671.585503
px=942478.537986, py=765395.311899, pz=423160.381372
px=883912.737644, py=704633.210974, pz=170360.480493
px=587130.800141, py=723218.259538, pz=136265.449525
px=256545.167866, py=185876.045130, pz=153824.601253
px=7835.640642, py=698097.940648, pz=767775.630326
px=697410.859056, py=240954.160160, pz=834740.283028
px=664055.433709, py=126060.333601, pz=137587.055131
px=290670.560351, py=132184.506764, pz=902130.035178
px=875178.535568, py=165029.871691, pz=122993.860674
px=434544.700503, py=775134.575481, pz=882484.403207
px=998336.620876, py=887694.493643, pz=790077.409677
px=900618.822424, py=115383.680950, pz=155881.700617
px=718164.813669, py=780693.994734, pz=633480.856633
px=349016.724569, py=613701.116409, pz=207595.905014
px=845398.837168, py=235123.067262, pz=461853.574435
px=790477.901622, py=276947.115873, pz=179448.862804
px=617843.992064, py=884091.845568, pz=424230.205886
px=769151.035497, py=208565.668194, pz=871998.193444
px=552175.918297, py=201346.038201, pz=849573.695392
px=247587.226517, py=639394.368904, pz=749883.337993
px=884599.172498, py=50164.362239, pz=686533.885438
px=896072.317277, py=21604.079830, pz=229932.756018
px=170762.258452, py=923610.874676, pz=446589.149906
px=545936.025373, py=464040.015816, pz=219530.496209
px=895616.015258, py=803428.635340, pz=691748.682400
px=862945.648602, py=305954.370357, pz=449388.931163
px=447043.984663, py=539038.578987, pz=493354.366846
px=671548.060950, py=702689.678505, pz=14025.651974
px=934352.037678, py=177020.601806, pz=545026.643835
px=927005.628529, py=261739.854972, pz=82943.399576
px=714434.407176, py=141901.435041, pz=573524.920071
px=759386.780876, py=165588.555431, pz=157081.944821
px=819373.466495, py=296368.103490, pz=656184.317091
px=730272.095867, py=802028.856768, pz=46840.209336
px=837275.713033, py=321202.931443, pz=851896.735228
px=169061.194126, py=364750.679154, pz=444847.927097
px=492554.490239, py=352647.463973, pz=664239.647887
px=185364.962312, py=301269.051433, pz=66919.862492
px=135797.805770, py=706581.476024, pz=20637.235202
px=593065.649150, py=95858.581840, pz=344695.460273
px=393803.071592, py=90919.851224, pz=194596.310732
px=750291.204264, py=833374.441085, pz=822419.566339
px=383686.783162, py=601520.811343, pz=297477.960767
px=44344.197349, py=317571.666992, pz=23091.623021
px=540678.677577, py=315606.936431, pz=967532.123129
px=567378.142347, py=496987.119758, pz=261881.827680
px=444287.214701, py=296606.539244, pz=651539.107928
px=941983.981632, py=720124.049551, pz=625834.518964
px=62459.080626, py=20815.725591, pz=725521.188291
px=897078.860996, py=603904.292025, pz=537558.027425
px=833296.145605, py=280527.605868, pz=165103.906595
px=582273.382210, py=993675.172348, pz=147668.158861
px=221760.487370, py=188291.000822, pz=630081.567987
px=576015.324354, py=836335.512238, pz=556661.891417
px=466174.995684, py=78779.836885, pz=284748.565499
px=646271.391237, py=365736.978142, pz=275375.810797
px=926423.624148, py=819880.673407, pz=765013.142449
px=900139.139970, py=556965.861623, pz=390722.050300
px=383174.817940, py=764280.088748, pz=579926.164253
px=163738.961672, py=122680.351422, pz=449969.407120
px=459656.186414, py=283890.072274, pz=302069.966040
px=859336.797870, py=10412.973021, pz=521030.098554
px=764854.711020, py=390694.461621, pz=22099.759498
px=992071.651537, py=694874.125112, pz=82863.108886
px=885617.111443, py=942215.191704, pz=45982.716681
px=676079.612416, py=2209.749993, pz=705905.976051
px=907371.735040, py=710986.097996, pz=949389.102861
px=889180.946430, py=531376.696364, pz=425364.675946
px=7748.093761, py=64151.125768, pz=252070.657982
px=735453.059865, py=62209.124487, pz=396795.944535
px=796681.381033, py=455297.618731, pz=582349.313133
px=562258.596514, py=374922.504751, pz=762644.971033
px=844961.505881, py=966189.837021, pz=700540.723191
px=119055.996108, py=377490.594562, pz=173150.638897
px=134353.773965, py=766575.840083, pz=636959.037782
px=961436.371801, py=85418.571532, pz=55105.669264
px=735421.684862, py=550642.002835, pz=285990.729503
px=644172.974095, py=42929.676978, pz=424494.264576
px=375297.631611, py=4221.149049, pz=640294.820181
px=48483.992214, py=587585.378781, pz=954076.166513
px=354826.449464, py=911908.130885, pz=527120.743723
px=439826.459235, py=113368.459530, pz=930151.337138
px=301637.596977, py=658440.717788, pz=270156.255443
px=390234.343741, py=398644.167025, pz=584704.074535
px=122552.607275, py=366437.226501, pz=519971.387040
px=322211.041989, py=54109.939811, pz=364985.758972
px=41585.374372, py=411851.432555, pz=545543.598260
px=388758.766259, py=917789.718050, pz=351793.312553
px=557544.021835, py=669223.830530, pz=552148.919396
px=730204.462339, py=889050.257100, pz=244597.748033
px=798147.357698, py=280452.434460, pz=976868.801810
px=227767.163850, py=969185.809486, pz=250920.180326
px=69403.454351, py=159353.079388, pz=38753.657260
px=451881.412483, py=392371.069889, pz=647405.915270
px=662776.186393, py=14745.417428, pz=589485.108417
px=176086.415314, py=843593.201293, pz=908684.384883
px=675238.624727, py=93011.304516, pz=260653.146338
px=800794.538555, py=723774.207099, pz=831797.199475
px=884406.232506, py=745796.995207, pz=702228.365519
px=138517.587312, py=670303.507214, pz=465176.036481
px=612441.988252, py=956119.838685, pz=372146.903922
px=172302.402855, py=207803.520003, pz=744832.379497
px=646942.261498, py=749526.872365, pz=171028.663320
px=602954.292859, py=193603.914886, pz=565262.258580
px=216871.789622, py=22763.927081, pz=593774.035027
px=177586.876026, py=491625.321916, pz=921997.887105
px=718836.266326, py=387986.442486, pz=639359.711761
px=561388.505057, py=511534.629911, pz=712751.866866
px=386135.816633, py=193703.725588, pz=570580.467440
px=809001.731774, py=423014.352721, pz=596144.168746
px=201101.390399, py=880870.881434, pz=874454.538645
px=332262.539888, py=158096.006852, pz=84506.081277
px=878132.497888, py=664287.959108, pz=765022.652969
px=689056.471299, py=978853.705872, pz=992461.420712
px=114866.472294, py=67018.770103, pz=514815.663651
px=118252.810495, py=258114.002767, pz=324561.341633
px=82557.792873, py=312361.073844, pz=862317.852457
px=223898.095469, py=847379.683758, pz=348862.881713
