px=690627.298384, py=422483.276441, pz=206265.257547
px=565399.328490, py=106044.358153, pz=286315.967118
px=887459.564950, py=825709.301103, pz=961169.531774
px=736750.592530, py=958488.193193, pz=428730.700603
px=857346.073008, py=437475.836951, pz=235407.295584
px=448045.524172, py=782880.617452, pz=179957.365565
px=277552.059912, py=172723.847872, pz=288166.140774
px=725822.946287, py=851642.371806, pz=31290.414686
px=261013.981873, py=437322.156363, pz=822381.433861
px=101849.701184, py=979448.379989, pz=517564.830096
px=901829.994063, py=3796.871744, pz=799890.590275
px=74467.633280, py=849493.223119, pz=115200.653957
px=754434.670632, py=150867.463267, pz=181617.184052
px=960563.578475, py=278721.670600, pz=36686.682247
px=756101.285408, py=900620.506728, pz=401321.916771
px=69040.948791, py=139398.135774, pz=970699.196548
px=450055.689694, py=857750.851726, pz=744726.314623
px=784613.826196, py=528249.168513, pz=191317.345965
px=192680.769616, py=103467.371550, pz=563910.777836
px=727503.395889, py=484755.136316, pz=134131.362844
px=668022.882242, py=139721.682634, pz=153892.289594
px=173716.943907, py=497665.907101, pz=222696.307412
px=28306.134202, py=54882.171054, pz=298536.478353
px=297338.554898, py=877488.640734, pz=554533.873453
px=89247.923625, py=469181.259668, pz=862689.485949
px=666710.954190, py=387787.733681, pz=742649.505523
px=288506.070254, py=737374.543060, pz=692246.862417
px=313109.780579, py=856538.201930, pz=928591.433703
px=713080.663448, py=219379.491288, pz=630175.128858
px=183067.288349, py=858755.183932, pz=511585.617673
px=687805.225442, py=528889.278100, pz=312395.654343
px=470945.184742, py=13693.136871, pz=278509.650831
px=854566.147919, py=802511.123998, pz=798409.903537
px=773283.765880, py=809737.797464, pz=276558.752167
px=642087.445941, py=558967.656759, pz=685765.891910
px=784547.732397, py=162743.714175, pz=921342.452914
px=896202.572053, py=811237.382075, pz=895510.205947
px=3423.183210, py=551429.970819, pz=364733.579385
px=170286.238094, py=897351.260247, pz=913326.449417
px=960301.226936, py=909345.155840, pz=494926.861685
px=318998.721828, py=306278.323348, pz=393265.426662
px=219573.616139, py=908555.996067, pz=266975.555343
px=375919.183929, py=104273.789290, pz=33834.694101
px=931191.552856, py=991851.489547, pz=620385.127655
px=337434.568403, py=226778.759361, pz=863389.237914
px=315790.650670, py=607744.725128, pz=998688.776087
px=293906.905718, py=559670.738593, pz=506385.872906
px=995174.990798, py=678285.864878, pz=446957.845221
px=507246.937279, py=176830.610563, pz=884265.955825
px=832798.850735, py=515358.139346, pz=735512.144838
px=821025.927925, py=887757.205656, pz=194659.369258
px=930842.971816, py=362227.597224, pz=381076.517824
px=871335.501034, py=571451.716846, pz=552119.054854
px=584143.557912, py=90772.827334, pz=548433.193207
px=817562.731612, py=482724.344900, pz=575714.008127
px=853208.357351, py=975999.654045, pz=306436.505871
px=565064.983738, py=198001.900237, pz=997257.811749
px=443294.322053, py=539320.713529, pz=140094.690872
px=910881.011411, py=544310.292367, pz=995349.410071
px=566289.199885, py=618747.393248, pz=384436.542811
px=228324.288900, py=775941.602183, pz=539013.470075
px=69234.703924, py=486159.176229, pz=367196.758141
px=880112.334756, py=820419.325041, pz=471386.317402
px=402451.597556, py=188385.340845, pz=213830.816101
px=768459.208245, py=731277.372115, pz=942146.626107
px=774377.287228, py=835900.482712, pz=868790.009836
px=514292.250305, py=985300.301515, pz=967245.247569
px=959576.385982, py=115850.009446, pz=186297.362011
px=109851.635709, py=567488.759544, pz=773760.129368
px=78387.337118, py=570269.074946, pz=318804.288671
px=818025.574771, py=269177.970107, pz=703442.372640
px=721320.575428, py=944809.546928, pz=178268.517190
px=371090.410631, py=480289.144993, pz=804281.445373
px=76042.584978, py=175709.728547, pz=51260.198730
px=622369.891361, py=822065.208831, pz=413513.657635
px=116858.389949, py=840988.825489, pz=978555.541170
px=165380.701787, py=677769.093007, pz=242501.168849
px=275125.337739, py=740564.235953, pz=599772.774134
px=540473.819144, py=523556.573743, pz=378891.955187
px=882614.089447, py=95459.485359, pz=252703.007174
px=803968.748281, py=785418.622084, pz=834069.445123
px=263960.718304, py=846879.314858, pz=443532.908547
px=77139.398403, py=452764.879280, pz=73786.338275
px=286136.767811, py=837901.628581, pz=904231.799170
px=232578.874954, py=846682.999490, pz=755586.384379
px=849585.239959, py=720919.583794, pz=991764.075664
px=518408.879508, py=594435.247729, pz=124383.622009
px=547484.871985, py=294071.055522, pz=137950.108888
px=997249.663207, py=35264.573285, pz=91236.290047
px=89555.549548, py=993153.421333, pz=302451.904411
px=417537.062062, py=840083.387319, pz=590040.323812
px=273941.635694, py=411880.999592, pz=608754.659021
px=923690.421669, py=80231.417487, pz=927049.471576
px=921605.239051, py=151694.563740, pz=902473.890784
px=458274.043417, py=147695.285507, pz=595002.032381
px=280820.923139, py=713872.836332, pz=416695.445457
px=485924.990855, py=330039.385009, pz=487671.026920
px=488605.250455, py=375689.198131, pz=160526.101933
px=865875.349596, py=450747.101047, pz=460113.572253
px=279117.586384, py=811666.162565, pz=443783.534656
px=176815.833107, py=895098.404432, pz=638078.101334
px=486979.606807, py=775927.579085, pz=184038.969663
px=490540.139835, py=393142.931867, pz=353451.208042
px=560101.088174, py=854522.647749, pz=118926.538946
px=421465.320881, py=118857.653146, pz=313428.964325
px=704765.021026, py=558169.723287, pz=198000.129666
px=524169.421144, py=912334.865012, pz=898731.066341
px=164015.826722, py=838976.909827, pz=998342.702897
px=597982.907856, py=56872.816308, pz=440306.559654
px=372614.036564, py=743280.767970, pz=889364.943009
px=360600.465461, py=957818.766419, pz=881040.781448
px=440091.062161, py=240607.837790, pz=296643.695148
px=96957.363435, py=32564.596655, pz=145863.970035
px=434426.376779, py=662517.843495, pz=190194.745137
px=207114.211640, py=588281.094328, pz=492773.165494
px=975633.138166, py=202407.625230, pz=434922.198189
px=59747.831847, py=158964.201998, pz=422126.157001
px=857805.901454, py=316562.433873, pz=593282.821608
px=888807.228813, py=932768.420305, pz=247395.248219
px=355569.803066, py=142630.982488, pz=338824.089999
px=510885.523959, py=359665.668683, pz=136309.792224
px=579236.915296, py=238830.343488, pz=381365.973032
px=754136.648146, py=165462.133796, pz=506389.182273
px=356731.949514, py=404231.318162, pz=272269.090593
px=569471.270957, py=892418.009386, pz=628046.498846
px=512421.364218, py=918558.598247, pz=879443.200494
px=962969.219859, py=986356.731256, pz=916026.844004
px=385666.390328, py=228076.737724, pz=83758.814991
px=732298.042007, py=36939.693847, pz=131801.608545
px=587559.832013, py=501209.139426, pz=874748.920988
px=341096.201239, py=737606.977738, pz=543311.977783
px=727193.363097, py=182526.361856, pz=246556.471150
px=692376.360456, py=304262.923055, pz=642111.969303
px=765090.047660, py=700640.075742, pz=888323.647859
px=447517.759332, py=868849.697690, pz=938036.646949
px=219349.556140, py=517850.721082, pz=260274.389261
px=736995.626824, py=638582.356397, pz=868605.823648
px=395150.054143, py=159427.420807, pz=731392.586378
px=925793.003975, py=785057.994237, pz=483434.770962
px=272592.741517, py=649239.402938, pz=282993.695274
px=918043.438765, py=180201.701475, pz=529250.517642
px=959768.711383, py=219492.602076, pz=720388.334342
px=352468.676326, py=629407.646480, pz=496027.239844
px=534244.656461, py=498594.304779, pz=102645.538563
px=594430.117858, py=964471.015265, pz=516626.529316
px=224222.147551, py=459389.866555, pz=553714.931491
px=329108.453949, py=198934.209037, pz=553638.089813
px=267834.004103, py=472656.069239, pz=234423.882185
px=634122.395083, py=258644.746476, pz=950463.401674
px=148867.800910, py=677274.650591, pz=988257.495408
px=890107.673164, py=108603.664336, pz=419349.033810
px=262016.633728, py=826659.137385, pz=191585.758993
px=192245.722628, py=580709.124978, pz=529400.613201
px=330247.982893, py=931483.949024, pz=594732.210262
px=258298.449585, py=832660.386781, pz=486827.222982
px=905734.615076, py=473410.940426, pz=32967.704293
px=243925.552629, py=61914.658242, pz=54890.654257
px=929598.057358, py=527915.682470, pz=752350.414390
px=998335.154601, py=551885.781226, pz=72069.730531
px=827308.852871, py=537387.395688, pz=938764.006814
px=533189.710091, py=888479.064322, pz=958644.987925
px=419745.143079, py=45568.088458, pz=368477.701468
px=985419.040931, py=105366.259092, pz=829957.116762
px=871777.203787, py=91880.181677, pz=520916.793856
px=243001.268246, py=475575.391950, pz=344435.644259
px=683214.406778, py=314293.372388, pz=884530.606893
px=23200.394082, py=934012.390245, pz=349652.973373
px=594636.329448, py=289980.383860, pz=212599.429724
px=205108.225695, py=598598.150866, pz=17117.296933
px=277217.340692, py=244219.680768, pz=813933.139028
px=852007.802756, py=107972.619651, pz=667721.775902
px=726762.749760, py=473234.833424, pz=363185.660310
px=215959.318246, py=275892.490496, pz=980391.971103
px=584309.726220, py=185623.802895, pz=541096.772270
px=407386.038200, py=599349.529096, pz=76076.019261
px=809949.256395, py=586691.563724, pz=134188.982304
px=668865.666366, py=401010.787531, pz=872222.837249
px=429546.304474, py=964834.696464, pz=71785.101175
px=602771.383471, py=564890.558243, pz=689783.958825
px=499994.425952, py=536028.905529, pz=724294.161161
px=545920.765126, py=996292.044114, pz=505566.872481
px=894146.493132, py=684231.258020, pz=202949.370520
px=256655.467742, py=519864.720646, pz=929344.774328
px=867220.603094, py=594144.847732, pz=637216.165893
px=757590.416426, py=899669.305224, pz=572014.188100
px=868698.603417, py=870539.183282, pz=881561.203651
px=231519.686125, py=776138.986462, pz=977239.009473
px=441235.543773, py=235079.443736, pz=770794.972550
px=64589.710059, py=37316.148110, pz=751778.195043
px=289930.191547, py=498283.611567, pz=646850.812736
px=269797.011329, py=648458.854796, pz=106152.532178
px=939082.253753, py=122519.956418, pz=117104.464642
px=619715.572297, py=441208.498225, pz=245597.884186
px=360606.903676, py=578851.975001, pz=2770.982383
px=322452.682957, py=118166.277010, pz=719447.707481
px=193695.647763, py=871907.793972, pz=696716.411504
px=827352.212907, py=78753.965432, pz=915538.856730
px=426404.994460, py=841240.400286, pz=872226.642402
px=2413.664245, py=560685.713933, pz=655696.145200
px=282430.268974, py=282574.504020, pz=306690.062986
px=218597.109657, py=726327.135726, pz=184033.151480
px=863755.969676, py=333583.171280, pz=499207.144904
px=901127.865290, py=872387.254267, pz=44833.974484
px=913253.571484, py=665256.387992, pz=302088.486313
px=839206.901502, py=262105.374213, pz=183384.010009
px=978316.710162, py=912593.351700, pz=527390.110936
px=616481.474729, py=461235.466381, pz=687179.639853
px=711009.353321, py=766829.689481, pz=587172.895518
px=927347.492457, py=723215.538365, pz=132030.413442
px=458022.972408, py=887761.460273, pz=542452.057027
px=420102.015768, py=552447.484605, pz=147739.359465
px=379311.252111, py=104403.550462, pz=825341.688796
px=88411.755978, py=109997.477102, pz=908984.597237
px=157140.407316, py=345118.678606, pz=824515.545685
px=242237.874580, py=185080.602991, pz=236126.792908
px=857747.998777, py=975009.816562, pz=435907.125099
px=523868.665853, py=233411.426356, pz=884991.623865
px=32789.924052, py=117265.379091, pz=448917.868761
px=671336.715273, py=296993.188708, pz=889722.968621
px=14423.912495, py=81695.424192, pz=535512.303285
px=93347.558768, py=668249.361171, pz=198744.042445
px=608746.254941, py=704970.581629, pz=725488.683173
px=83361.267688, py=354822.636736, pz=331491.291022
px=58972.014773, py=577332.843333, pz=763283.592754
px=214803.691229, py=772733.949414, pz=126751.467118
px=87787.762089, py=684933.513075, pz=288786.104206
px=108705.409525, py=473105.156687, pz=688380.764449
px=307547.147828, py=674876.381480, pz=63905.389748
px=410642.246124, py=402194.125198, pz=6971.701549
px=651347.044519, py=836640.256252, pz=151826.523751
px=766548.546565, py=365712.261215, pz=202167.581674
px=788639.751886, py=790199.446082, pz=148296.837104
px=825930.620839, py=453286.567734, pz=513624.060767
px=898131.469062, py=635567.518462, pz=193724.781190
px=236771.539643, py=390070.518338, pz=912512.749191
px=429029.251147, py=884468.656452, pz=302573.104051
px=202187.538447, py=209525.044558, pz=745094.699889
px=864410.213045, py=886675.563443, pz=657825.224539
px=235805.680005, py=401527.325471, pz=327211.486863
px=947864.962667, py=334706.314355, pz=326524.376558
px=231953.405376, py=135356.588512, pz=907685.461598
px=487328.807293, py=329962.614192, pz=22057.617535
px=912598.519739, py=566801.517088, pz=151150.025537
px=517998.549731, py=748876.409918, pz=834165.901657
px=359787.378784, py=795096.120366, pz=506234.838870
px=508343.843164, py=974663.776508, pz=128164.821159
px=934553.368912, py=246705.100886, pz=351310.141742
px=522539.585017, py=977009.880756, pz=549608.721720
px=232128.500873, py=803357.371187, pz=285231.712203
px=212524.647701, py=639136.859178, pz=174135.062349
px=516398.239030, py=447925.250756, pz=506226.273072
px=626093.132934, py=444014.183947, pz=37995.367093
px=138476.270612, py=674023.566486, pz=741049.931347
px=891177.829013, py=784440.375968, pz=822669.703863
px=367223.064104, py=345780.893504, pz=516938.328469
px=855354.975106, py=370956.868862, pz=448502.082593
px=511318.503362, py=590630.537145, pz=964769.909190
px=359538.598795, py=370279.730276, pz=631936.876024
px=817269.390420, py=501172.194556, pz=245625.097687
px=949540.467843, py=881584.898244, pz=504280.500840
px=944488.644244, py=464954.184675, pz=653408.279519
px=571307.036203, py=152968.363239, pz=813276.119680
px=298683.179856, py=763314.284768, pz=253870.787611
px=568545.501040, py=483374.627700, pz=947077.588190
px=912225.048345, py=171067.954163, pz=568896.530270
px=242899.380721, py=165164.582285, pz=804287.876117
px=85314.347971, py=562967.279994, pz=472567.913946
px=935033.668504, py=665768.172449, pz=105927.720461
px=794642.349737, py=122918.312626, pz=977552.540316
px=494602.585674, py=914441.782702, pz=323111.952640
px=195188.725021, py=191220.816045, pz=748981.426064
px=133453.182305, py=369539.713028, pz=350206.929137
px=27144.024594, py=249342.843684, pz=954511.068617
px=979119.758374, py=18864.018644, pz=530674.586935
px=440545.305078, py=286325.224684, pz=291393.796958
px=924542.502085, py=11575.616427, pz=133962.636201
px=655082.782784, py=659964.138104, pz=182941.707664
px=897544.792770, py=837947.649991, pz=919346.477360
px=743012.501133, py=686292.242542, pz=611271.606027
px=284212.910197, py=518448.789641, pz=83531.145305
px=448939.352881, py=325895.299214, pz=813158.142296
px=958391.855339, py=796719.817092, pz=650768.123483
px=731977.812071, py=184811.044491, pz=493465.330344
px=396401.273893, py=222675.523592, pz=941678.486575
px=410546.377804, py=713055.657843, pz=634190.558832
px=308296.715657, py=368057.441213, pz=837594.712905
px=595942.195860, py=51634.733750, pz=119014.666946
px=480843.569289, py=736768.268706, pz=646591.495459
px=259545.668855, py=587296.958210, pz=847105.176246
px=932448.935660, py=722561.963496, pz=968887.381618
px=578688.518772, py=610941.436157, pz=783060.844853
px=314919.895683, py=480865.725058, pz=842460.358801
px=382876.716848, py=215434.144802, pz=379965.937904
px=987498.152450, py=857818.528124, pz=58493.521782
px=161362.727617, py=633939.423369, pz=471859.569620
px=787008.524274, py=222903.619422, pz=663363.189485
px=247123.302375, py=481259.604564, pz=883113.669457
px=629870.344551, py=797737.038783, pz=854924.213294
px=339755.215186, py=450215.059712, pz=540012.266868
px=143362.147368, py=742248.401050, pz=357747.644475
px=940297.915701, py=446329.290269, pz=48038.803555
px=585032.359383, py=275151.868026, pz=863029.108957
px=291600.659201, py=982746.013834, pz=872572.140553
px=693706.753635, py=949080.546732, pz=208425.214586
px=217973.126120, py=536769.978200, pz=34947.483266
px=730314.006494, py=147666.793466, pz=842295.347219
px=267792.108497, py=904574.682847, pz=328624.570753
px=869045.020213, py=426002.554022, pz=17417.102260
px=42931.255106, py=660568.136321, pz=851976.749279
px=284278.227267, py=118403.559189, pz=557342.948076
px=493927.173224, py=882614.243608, pz=842241.412629
px=485840.306091, py=917137.099983, pz=948820.615384
px=235032.404764, py=951092.962181, pz=833223.185851
px=227737.957462, py=754185.909361, pz=645332.243481
px=81959.159945, py=144682.786282, pz=187448.781615
px=4328.879803, py=505006.229248, pz=373854.540871
px=424076.716418, py=727096.074983, pz=665284.581996
px=616326.452638, py=529143.979604, pz=695359.042031
px=142480.201960, py=984795.206946, pz=694976.932904
px=756177.776017, py=411226.126076, pz=503946.123238
px=124922.087361, py=815445.759096, pz=820080.709141
px=233043.424869, py=720888.033383, pz=253788.607384
px=35953.239671, py=466951.310046, pz=208173.391326
px=656768.102608, py=688208.215762, pz=309959.907469
px=275579.843204, py=669343.288331, pz=172309.876586
px=918729.901778, py=500875.507979, pz=567809.479728
px=806732.167378, py=706774.393660, pz=695926.006790
px=568409.315068, py=309133.565422, pz=150079.455719
px=668682.323240, py=37719.735286, pz=997998.638768
px=745968.047803, py=216040.695488, pz=791723.856305
px=997106.252755, py=581914.376113, pz=887425.744854
px=195739.968233, py=708610.551938, pz=684975.333701
px=588107.928146, py=7851.750193, pz=418579.966924
px=282854.877705, py=769704.894062, pz=296926.927248
px=764832.673142, py=88685.896047, pz=6602.628886
px=273757.277038, py=942462.273220, pz=136024.885769
px=153722.747830, py=776944.740895, pz=904644.926527
px=652343.858336, py=702528.303379, pz=965291.231804
px=255234.279509, py=776156.245834, pz=877244.422124
px=77216.635336, py=537577.732604, pz=596774.111855
px=732084.626721, py=555698.423102, pz=243851.515933
px=351982.195907, py=667772.583396, pz=803078.856746
px=348811.719542, py=764988.492004, pz=320094.824730
px=259232.404174, py=901953.050292, pz=547027.590871
px=753782.510555, py=23718.127974, pz=165048.113148
px=535293.047672, py=85904.000411, pz=262596.012252
px=915325.574610, py=779290.085619, pz=697476.885060
px=904621.874259, py=339059.509039, pz=702859.295322
px=506441.035327, py=515964.486838, pz=483069.004987
px=851785.149512, py=467375.284480, pz=288421.013756
px=526913.359805, py=215196.703274, pz=348117.369924
px=479205.797594, py=490914.574143, pz=884219.211890
px=751113.072414, py=790370.506589, pz=659710.573123
px=331872.129357, py=341823.036979, pz=918398.429300
px=651317.951254, py=830759.808030, pz=644236.788432
px=923203.641397, py=875910.091891, pz=466490.288270
px=564169.296463, py=36670.213327, pz=996798.774335
px=392042.834540, py=446912.186667, pz=182624.684467
px=496027.930597, py=742107.606019, pz=403545.864402
px=271159.836300, py=383566.209169, pz=994468.438034
px=408095.292036, py=241241.039394, pz=841984.248129
px=817407.192631, py=724914.223669, pz=165005.818117
px=4997.242188, py=638349.877595, pz=353167.303554
px=653818.433621, py=271508.668622, pz=686996.973001
px=172677.277456, py=374733.976761, pz=360304.389610
px=627515.152475, py=312657.605404, pz=263097.802186
px=136264.692977, py=257107.079100, pz=759941.399205
px=308493.298415, py=161630.746750, pz=992368.170765
px=899848.876160, py=362780.474724, pz=729885.377599
px=190201.770299, py=470841.835974, pz=910619.054720
px=71672.909370, py=106234.895297, pz=274888.660232
px=911146.180723, py=772586.122266, pz=403146.869714
px=768406.429091, py=999858.805389, pz=842654.756246
px=521247.626470, py=837335.443354, pz=833344.752923
px=285876.144308, py=869908.283304, pz=322607.396843
px=875414.470603, py=283965.363082, pz=534822.063544
px=804661.297206, py=213376.146817, pz=491814.580089
px=255879.412552, py=583037.761934, pz=275046.841597
px=739981.748442, py=953966.266933, pz=477657.825115
px=642438.682021, py=424847.428212, pz=105373.578610
px=689464.115981, py=281878.327030, pz=716392.485173
px=49130.256587, py=13348.458219, pz=864073.394945
px=449421.531979, py=338036.248362, pz=982832.138439
px=297717.930857, py=543834.812672, pz=671001.248797
px=742940.323225, py=278097.553727, pz=662649.950653
px=414297.025929, py=263741.723640, pz=605120.572492
px=803532.244103, py=903964.759966, pz=714841.667911
px=697156.714644, py=510027.309533, pz=601928.045272
px=441727.667554, py=89150.344968, pz=157409.248872
px=820806.300734, py=584352.593857, pz=202127.887890
px=27238.269849, py=503467.478446, pz=353455.645569
px=702506.015362, py=480568.772595, pz=71046.591549
px=586684.330825, py=545058.199377, pz=271857.270373
px=835450.885120, py=183339.070482, pz=502949.367085
px=795039.656070, py=92181.954914, pz=137915.383595
px=497121.883507, py=876829.723090, pz=660778.997664
px=593505.147550, py=499136.594270, pz=37870.283757
px=202423.536370, py=121552.369252, pz=471006.246309
px=301917.510562, py=980788.350985, pz=660010.239433
px=342646.094078, py=234549.846009, pz=635813.115343
px=362230.033975, py=715970.127028, pz=572146.866685
px=312305.238560, py=169174.937885, pz=446511.246479
px=270183.564875, py=593624.228278, pz=267419.176334
px=75736.870690, py=397831.487546, pz=119119.497299
px=513190.467604, py=807392.474679, pz=735632.881208
px=602979.510197, py=632254.437211, pz=35897.367994
px=563138.585578, py=930141.185089, pz=459371.243219
px=619230.103428, py=143795.376404, pz=205805.746262
px=248444.828916, py=238974.873106, pz=702464.245562
px=520462.873033, py=592946.123923, pz=257659.960289
px=850530.154137, py=93332.984249, pz=748185.251643
px=916653.507614, py=674743.191093, pz=814123.734704
px=556437.600194, py=14359.655201, pz=610843.547664
px=760851.427066, py=762643.962936, pz=865146.489117
px=592444.214857, py=197120.226740, pz=155448.450961
px=299142.086890, py=655275.254183, pz=744312.090622
px=70570.155920, py=390049.554177, pz=758409.628007
px=26060.593596, py=261325.701506, pz=642135.193138
px=288187.394976, py=398119.064058, pz=260061.961959
px=756485.735616, py=889139.709593, pz=736606.678976
px=905859.240134, py=16848.926346, pz=989049.614086
px=646551.527985, py=424791.576360, pz=15416.677103
px=656215.354249, py=19949.569502, pz=62234.892499
px=96203.220575, py=737010.039824, pz=606892.503432
px=882167.728571, py=46547.411652, pz=622526.063826
px=829971.022942, py=484172.114191, pz=485330.226683
px=265170.403256, py=212142.799606, pz=77228.073198
px=814644.474331, py=870884.744169, pz=556971.962980
px=661004.172185, py=848715.229852, pz=780827.560555
px=733762.111840, py=656464.403115, pz=429734.467845
px=791782.175023, py=951750.348973, pz=553199.095247
px=688083.080639, py=283387.980694, pz=911532.458400
px=986449.854726, py=823535.462576, pz=651655.323736
px=479254.903746, py=753990.699319, pz=282945.088753
px=109240.713045, py=101018.877394, pz=336429.735846
px=346230.734726, py=894229.213188, pz=30613.921055
px=896866.286114, py=454609.713576, pz=258807.223975
px=337067.155229, py=59870.407631, pz=137618.259506
px=786443.919041, py=132585.215572, pz=465235.981725
px=342174.949716, py=341585.348415, pz=785753.180282
px=43330.284167, py=651395.704569, pz=281795.204419
px=118593.930922, py=215025.876759, pz=242253.546144
px=170997.241905, py=127788.170005, pz=391572.970797
px=44136.746119, py=693859.096113, pz=292060.644503
px=336057.829198, py=52638.580098, pz=646649.449229
px=939079.943234, py=384332.851995, pz=565903.737383
px=356247.095200, py=918022.670355, pz=960176.331267
px=562154.343681, py=141944.503412, pz=123770.732708
px=947239.688941, py=817303.410479, pz=733191.447380
px=259610.605236, py=854477.564473, pz=320005.282313
px=764484.652695, py=236287.935058, pz=371165.587546
px=362990.949862, py=173554.269020, pz=511478.536225
px=499442.908417, py=85457.483458, pz=74035.859606
px=217100.251661, py=841283.088361, pz=902692.325931
px=415100.864770, py=110415.915170, pz=837311.444138
px=60662.249476, py=697904.109457, pz=884053.890319
px=321774.410319, py=218290.554217, pz=920315.901191
px=282899.795604, py=405551.816259, pz=98063.235326
px=947716.478114, py=260210.033832, pz=519156.657678
px=403499.340834, py=857718.042940, pz=336816.891092
px=699359.139456, py=583371.365234, pz=698332.027597
px=606740.333718, py=176343.109683, pz=278539.734841
px=961641.358360, py=709741.348589, pz=240577.991417
px=71973.186983, py=653772.527500, pz=602385.868563
px=848821.698299, py=280197.564511, pz=114495.633503
px=369127.617544, py=460241.375080, pz=279254.496311
px=179593.535346, py=584751.432802, pz=232312.430625
px=203053.594535, py=16165.904681, pz=37006.921079
px=899057.022960, py=286632.593896, pz=4258.706811
px=646210.722118, py=747850.017859, pz=231339.009938
px=160270.884126, py=163555.910333, pz=992222.855732
px=422171.796524, py=867248.146319, pz=253798.279154
px=712564.833444, py=838482.676637, pz=765640.732671
px=982099.272533, py=271885.665371, pz=478573.167533
px=573369.557572, py=589346.074241, pz=966934.462246
px=664440.833833, py=455895.386443, pz=121322.796874
px=794042.443347, py=301409.799022, pz=786397.394641
px=98836.715443, py=967754.381287, pz=717582.804320
px=904049.097063, py=920840.296135, pz=237167.121501
px=895156.615235, py=438259.623112, pz=533055.256546
px=370237.121455, py=157814.095309, pz=6377.301131
px=463325.895711, py=141267.306185, pz=29834.693432
px=904577.822979, py=29044.632788, pz=259441.489694
px=14650.939511, py=538175.881572, pz=140473.718035
px=669691.514480, py=602707.464548, pz=883137.501085
px=448092.309131, py=767881.214577, pz=402515.799854
px=223440.943912, py=523537.554367, pz=278834.371959
px=822127.878557, py=195703.001250, pz=523047.140521
px=722103.768494, py=289532.910043, pz=31745.594763
px=537680.330487, py=784513.422462, pz=948513.860718
px=736166.480229, py=224360.008741, pz=894104.483914
px=145043.767917, py=473738.302245, pz=759587.967315
px=455513.285848, py=261655.717521, pz=135632.122613
px=302144.168149, py=44859.282615, pz=858453.236292
px=28345.882286, py=377527.063629, pz=829757.039691
px=254193.504124, py=626711.740068, pz=324542.787010
px=816117.627769, py=298206.608077, pz=300099.601490
px=441297.305987, py=275186.861873, pz=399048.423662
px=260001.067466, py=522205.243317, pz=644179.505704
px=138022.018524, py=383333.284375, pz=404183.060101
px=864961.154114, py=479045.138531, pz=601496.284505
px=293425.772420, py=197838.453923, pz=15576.982823
px=230233.429292, py=124312.631235, pz=927185.423910
px=369310.205653, py=493934.884377, pz=704356.063543
px=362347.739107, py=662532.508083, pz=606472.092867
px=603109.577054, py=570196.352182, pz=346808.698431
px=951241.455665, py=950930.983950, pz=41358.842400
px=625054.551515, py=64869.358510, pz=613340.512084
px=336910.243740, py=217912.660244, pz=548357.599671
px=673192.321216, py=338701.551399, pz=909722.395241
px=884405.939698, py=501243.670143, pz=703753.197315
px=129132.850324, py=740902.468362, pz=943178.870714
px=772529.098339, py=936188.108193, pz=769891.110142
px=100498.514513, py=531746.637388, pz=663804.258748
px=624939.757095, py=86799.919152, pz=170968.377766
px=39445.802883, py=457917.853897, pz=357516.071623
px=681547.688812, py=976829.565273, pz=180809.272047
px=334583.151570, py=96946.424630, pz=105276.933706
px=575116.575160, py=320420.654843, pz=102908.362595
px=75568.200131, py=363914.320430, pz=113138.799131
px=296913.819536, py=54017.154959, pz=511570.355890
px=41655.946406, py=979952.325003, pz=991232.565877
px=461112.498255, py=210811.088794, pz=769588.542297
px=139914.111533, py=851615.079426, pz=992141.127274
px=919363.165607, py=551583.957863, pz=504172.501623
px=358823.217926, py=958884.222733, pz=800256.884033
px=118977.699030, py=640094.297409, pz=640784.052479
px=230898.411738, py=843603.896955, pz=805199.212159
px=396809.772456, py=375411.401216, pz=404550.907962
px=331099.787556, py=231323.562643, pz=940198.711457
px=450811.763978, py=632190.470595, pz=205898.006431
px=900967.672598, py=228127.264701, pz=644978.960999
px=891626.262264, py=642825.561386, pz=363273.103851
px=25666.345107, py=699210.781310, pz=776835.767472
px=400445.656650, py=629528.396781, pz=827646.864347
px=478711.181588, py=299286.636590, pz=197814.425695
px=78927.640042, py=385504.216955, pz=353047.316308
px=811273.167465, py=216961.447477, pz=370678.862960
px=423838.650098, py=109612.291548, pz=797578.750208
px=751170.061914, py=896425.094167, pz=390978.651368
px=798722.980955, py=626876.635767, pz=505432.579566
px=162510.707511, py=554772.188779, pz=871430.604725
px=263011.323473, py=330972.381428, pz=883670.915628
px=478729.678270, py=853097.573289, pz=100724.428691
px=1437.383924, py=728154.244444, pz=43630.299548
px=782498.814602, py=162049.199949, pz=983944.553496
px=848307.566620, py=788205.265900, pz=201674.087255
px=516903.582924, py=265943.672134, pz=660503.380294
px=611386.289619, py=891907.539407, pz=382315.210049
px=834970.005215, py=105290.560519, pz=33759.236539
px=726495.852703, py=930561.879689, pz=102123.686640
px=533283.602682, py=606762.611742, pz=894502.392945
px=634710.171751, py=198045.037673, pz=386499.741544
px=613123.309077, py=690272.553357, pz=856377.086184
px=515843.758782, py=808826.054681, pz=452087.695559
px=5122.539207, py=116009.513336, pz=783256.610865
px=797028.476640, py=983013.885096, pz=247883.654880
px=594676.524595, py=230347.254854, pz=339751.997984
px=855299.421179, py=30422.353641, pz=441697.540858
px=779201.174581, py=324223.605179, pz=929015.016878
