px=783089.577710, py=798431.060040, pz=911639.850416
px=191709.425978, py=894426.383253, pz=434968.421089
px=377379.156132, py=731941.325383, pz=121582.298507
px=633932.173783, py=260745.395133, pz=911980.657040
px=481667.104885, py=629403.382653, pz=314412.356184
px=115318.792713, py=791971.976244, pz=54267.439803
px=793367.859468, py=653264.816586, pz=610235.687637
px=436524.320936, py=475121.632148, pz=545939.222400
px=871036.694641, py=675931.326789, pz=376934.954757
px=525917.486155, py=905638.709486, pz=59695.674787
px=244650.009450, py=818131.087242, pz=325614.171317
px=363867.779038, py=812778.568499, pz=578531.686729
px=615982.984123, py=888848.666215, pz=690817.844302
px=447838.823936, py=584650.925051, pz=326941.526863
px=352969.013712, py=500975.342791, pz=359461.718248
px=439092.633316, py=355875.047928, pz=950652.461756
px=351437.839430, py=109816.933240, pz=424735.410691
px=534354.586004, py=449911.205635, pz=514772.939132
px=191122.452931, py=490542.550465, pz=684610.172568
px=817831.582160, py=285117.673555, pz=49476.761939
px=578279.784116, py=450429.388432, pz=73377.702223
px=646255.586629, py=844931.642097, pz=644885.339772
px=266521.722458, py=653343.037114, pz=307058.148723
px=926628.034074, py=988804.347807, pz=46928.441860
px=523060.808033, py=846845.269732, pz=265872.815073
px=440976.160610, py=502574.833052, pz=320472.956086
px=942551.857743, py=9328.268149, pz=928457.064771
px=856605.998912, py=37963.025385, pz=251812.543586
px=872144.380364, py=615338.996864, pz=556850.110438
px=917117.436300, py=925288.224526, pz=628415.589768
px=340016.977348, py=669224.234084, pz=214949.332919
px=243949.941829, py=820154.812341, pz=707538.081691
px=672362.260350, py=545059.750276, pz=632953.334888
px=163079.828322, py=164535.041478, pz=72424.231630
px=482412.635018, py=749617.110227, pz=826097.334034
px=214605.415131, py=120644.485525, pz=554105.355318
px=87375.745429, py=410628.977256, pz=733776.785084
px=434434.278737, py=996142.121334, pz=189090.283785
px=473376.171321, py=591010.092396, pz=311210.677030
px=844948.566856, py=182663.521812, pz=260132.449351
px=448434.068980, py=606443.110775, pz=859342.361348
px=779219.372386, py=97445.344122, pz=240439.657119
px=596359.507412, py=191539.728983, pz=723567.774530
px=534786.462838, py=42034.763196, pz=783431.693035
px=262542.129971, py=931475.603546, pz=625137.574388
px=630934.978851, py=690114.762363, pz=82355.121646
px=154214.903047, py=470303.735138, pz=873656.888320
px=697596.965360, py=614312.783563, pz=616998.118803
px=620613.965013, py=930870.319021, pz=671851.410733
px=811648.278808, py=911314.168710, pz=547457.317595
px=764494.013804, py=672623.030690, pz=98291.959181
px=543488.833273, py=561161.948232, pz=803236.019423
px=39862.083078, py=18737.979954, pz=206104.094328
px=946390.310567, py=147020.288421, pz=459055.232322
px=930647.405386, py=946901.858343, pz=792648.270857
px=297987.048520, py=87894.857277, pz=233484.377820
px=599101.926530, py=625327.727730, pz=740973.742169
px=487560.001414, py=150374.430922, pz=427200.833028
px=222729.590531, py=927143.419785, pz=597911.850174
px=970452.545306, py=751866.618194, pz=510255.927278
px=554808.287946, py=145067.613218, pz=670722.914695
px=512419.544216, py=249237.170712, pz=901938.896127
px=963590.464843, py=857796.411476, pz=846604.992485
px=116876.851054, py=99788.480778, pz=878168.811449
px=427333.296181, py=51196.822749, pz=799308.486931
px=870578.995328, py=788060.846614, pz=846480.831024
px=964174.803800, py=990055.385080, pz=415678.341418
px=105008.376161, py=293564.359563, pz=921056.885748
px=352730.616555, py=517685.234416, pz=916104.961102
px=590288.758202, py=538128.865282, pz=405278.952588
px=538797.730265, py=618603.347799, pz=313247.964713
px=22204.872392, py=286882.703409, pz=863118.036493
px=99193.018395, py=517311.214264, pz=707120.667303
px=936894.566843, py=653141.084371, pz=324647.533925
px=146182.888100, py=503355.850569, pz=634545.508487
px=287257.030027, py=361975.786651, pz=852233.150701
px=970753.618127, py=523955.309252, pz=280909.666453
px=181925.883075, py=524794.161958, pz=441044.402569
px=134521.139461, py=759045.981403, pz=968559.721177
px=829390.258447, py=472967.889806, pz=922351.865288
px=263142.816019, py=96464.085017, pz=187489.655770
px=912439.445760, py=486547.807984, pz=190981.079425
px=74534.533743, py=131949.460026, pz=618754.740124
px=712454.369503, py=802992.044630, pz=201639.019348
px=113660.522929, py=723542.231198, pz=991199.195177
px=523269.409042, py=737049.253332, pz=988451.109713
px=283793.308123, py=511987.482845, pz=961024.181642
px=644663.406076, py=513570.449100, pz=102819.995212
px=362427.802303, py=983396.521463, pz=383333.817056
px=666464.244295, py=485727.388709, pz=184387.037484
px=589604.263517, py=807108.571490, pz=804522.785343
px=630031.664662, py=907846.553313, pz=480315.296954
px=455922.144240, py=188573.779601, pz=382792.244494
px=365786.912663, py=203844.835345, pz=503462.065290
px=156668.027095, py=729265.481139, pz=212167.105592
px=925053.217005, py=579226.596003, pz=636579.913500
px=630402.656112, py=763751.512641, pz=983721.630243
px=207037.263915, py=36320.507290, pz=12985.099192
px=666984.275661, py=571753.865059, pz=347992.949554
px=26143.844602, py=625079.247687, pz=985816.087644
px=130549.868893, py=569308.057569, pz=445719.206986
px=14895.156276, py=796959.953936, pz=268049.629520
px=199397.254042, py=291306.058712, pz=914396.996947
px=527988.579287, py=288217.616655, pz=842256.216225
px=997147.701119, py=737950.690780, pz=559923.746828
px=140881.555508, py=617249.566367, pz=132192.615678
px=366808.783548, py=191644.325965, pz=232654.993116
px=823261.138782, py=711655.459468, pz=217455.940337
px=247651.114910, py=823760.699858, pz=706317.991400
px=672786.494615, py=827799.567794, pz=184131.161837
px=653021.817285, py=594628.653873, pz=375156.167504
px=956213.870684, py=587577.652038, pz=431233.426005
px=518844.079360, py=938721.769713, pz=309106.646685
px=832520.166594, py=179231.400959, pz=584735.643470
px=541350.958097, py=381125.703371, pz=41217.183949
px=998919.547689, py=55235.874879, pz=677645.958976
px=848772.507000, py=750249.462082, pz=955686.714992
px=130025.354608, py=94828.041468, pz=323339.687164
px=710431.926868, py=105490.140402, pz=253947.437886
px=933172.761641, py=595689.986169, pz=611972.208066
px=803371.485545, py=908340.064751, pz=197565.435882
px=802484.875348, py=469201.461533, pz=759794.620363
px=929554.717217, py=680887.962718, pz=845078.653816
px=358825.667176, py=574146.546013, pz=175510.627606
px=36517.042582, py=416659.057902, pz=988998.601914
px=604068.838280, py=644613.055751, pz=770846.988635
px=878688.476652, py=756624.789954, pz=844652.103519
px=380973.987015, py=105071.565789, pz=743159.528771
px=378925.208694, py=427917.214361, pz=165407.648118
px=694842.139717, py=200922.857173, pz=569452.952698
px=237636.878786, py=406454.226047, pz=714958.174356
px=749593.678793, py=379151.016658, pz=602517.211487
px=469350.038292, py=418005.457659, pz=223600.477083
px=854586.202326, py=768467.011953, pz=326635.453626
px=294894.802200, py=245715.596012, pz=244520.329322
px=259665.833866, py=704977.335266, pz=622674.610222
px=293284.877428, py=545029.855007, pz=247923.827356
px=215417.898564, py=251251.553560, pz=306627.976852
px=83097.994520, py=196537.308244, pz=942766.401166
px=750210.860678, py=235847.702037, pz=937797.961102
px=804270.194497, py=960331.045654, pz=165938.417822
px=341815.071316, py=362916.775389, pz=87603.830176
px=236167.117344, py=858876.534578, pz=256733.872419
px=105757.665801, py=587751.163685, pz=150974.941012
px=823720.205431, py=787241.205125, pz=654264.093261
px=73482.667188, py=941321.799166, pz=701133.995695
px=476121.663682, py=813912.882380, pz=530344.969337
px=768046.335606, py=185551.585822, pz=6478.300016
px=415023.292444, py=920593.630646, pz=103692.088725
px=898732.856880, py=213605.806148, pz=978427.031647
px=349535.923995, py=627172.161487, pz=687217.322614
px=907354.552778, py=829427.583028, pz=190578.508258
px=377508.676754, py=932664.337666, pz=165083.978117
px=891148.594720, py=691757.421410, pz=668513.718335
px=392514.071969, py=716199.451526, pz=610294.157614
px=262694.023187, py=966093.583108, pz=301673.270104
px=63332.857176, py=757236.634909, pz=809204.505638
px=214305.317278, py=410748.224085, pz=47954.548176
px=793139.128616, py=628918.325391, pz=768604.612378
px=510236.270801, py=878199.788928, pz=44795.482739
px=394197.774440, py=542992.711629, pz=25616.418174
px=178602.148005, py=202899.764298, pz=721540.705065
px=369096.198244, py=691923.102423, pz=304153.117099
px=758892.425317, py=800955.236204, pz=679553.960474
px=956337.878094, py=865578.318013, pz=661108.348095
px=18960.328513, py=23291.114973, pz=166739.672521
px=781984.264989, py=675947.456998, pz=563843.150332
px=120981.139532, py=443926.076033, pz=83310.252931
px=788857.470784, py=52134.013536, pz=835510.606649
px=160555.131986, py=401083.775185, pz=185957.676162
px=233712.473526, py=620426.456679, pz=291202.257846
px=499497.449441, py=189197.339484, pz=620322.015736
px=63484.695177, py=5928.420575, pz=323646.675758
px=959071.553608, py=4785.855820, pz=227762.690318
px=904769.453809, py=14583.952413, pz=586606.912788
px=881700.338826, py=526981.330021, pz=926434.468126
px=102783.703094, py=219183.469874, pz=533486.979768
px=357104.015710, py=777486.401040, pz=186492.293730
px=924450.941173, py=302519.146719, pz=811837.666258
px=245485.311027, py=490725.511306, pz=870910.315960
px=985627.579947, py=919125.009298, pz=936343.637602
px=263576.749832, py=685557.924344, pz=548203.072957
px=566631.453605, py=103888.666237, pz=514503.122202
px=569516.676688, py=309302.401434, pz=851686.280964
px=156472.319792, py=783825.605501, pz=824199.920169
px=8846.475594, py=604695.746837, pz=858911.852589
px=254848.519272, py=638678.365648, pz=997104.107923
px=744807.594368, py=996799.405753, pz=444106.678698
px=75427.252096, py=706168.118436, pz=818547.525486
px=479736.946669, py=737763.763100, pz=642581.533981
px=405436.143538, py=781118.616112, pz=220826.301923
px=362751.832467, py=854024.561913, pz=782012.510224
px=370161.827389, py=806075.110239, pz=566399.666997
px=183016.341072, py=80519.176331, pz=509421.257133
px=74567.381898, py=436170.394534, pz=375637.773258
px=639593.218390, py=34669.105975, pz=761770.202428
px=555379.897886, py=572682.555441, pz=468446.139392
px=986889.958074, py=906796.722296, pz=272716.432153
px=924227.919764, py=462527.784244, pz=566017.061856
px=853329.763584, py=652993.597620, pz=672916.086475
px=251894.530353, py=89267.360225, pz=194203.491576
px=498388.679035, py=743515.570398, pz=816712.013269
px=366142.808497, py=539474.098955, pz=882168.756403
px=426398.749678, py=174858.995268, pz=763474.099127
px=473559.680649, py=980594.910602, pz=375804.164301
px=590131.873406, py=268465.936860, pz=769216.713497
px=282160.850017, py=859714.740829, pz=152470.018829
px=829258.922421, py=615280.226789, pz=888222.777513
px=655226.107141, py=165097.557443, pz=942347.050947
px=662575.911400, py=67229.234360, pz=423567.702891
px=260841.428145, py=525354.660955, pz=732379.442019
px=199466.796001, py=841710.741574, pz=692360.404070
px=646760.355121, py=614548.622493, pz=399004.019737
px=764232.774961, py=683891.652321, pz=505908.381879
px=404160.685426, py=398609.037377, pz=239822.089282
px=35033.794454, py=285335.189066, pz=381314.746273
px=668073.940776, py=121973.797557, pz=72243.557439
px=16472.159190, py=853899.429053, pz=157375.873501
px=222205.506231, py=687178.355892, pz=720798.412948
px=599105.387476, py=768590.262618, pz=466907.936722
px=311848.512566, py=852113.273525, pz=166943.059486
px=368840.536178, py=871431.837807, pz=302665.438412
px=437201.061378, py=959224.541600, pz=122253.925717
px=278120.704681, py=700145.611028, pz=238230.501710
px=870226.491321, py=757376.866279, pz=332717.689320
px=918218.491433, py=558767.649715, pz=742723.499747
px=940381.170466, py=652760.537176, pz=63706.886729
px=997087.172525, py=323758.539672, pz=540660.969036
px=888484.642572, py=421730.026942, pz=267047.520507
px=81930.381521, py=544716.626234, pz=14.970565
px=183295.119199, py=200441.040032, pz=679669.336507
px=88962.914608, py=326686.751391, pz=381604.273079
px=892343.637185, py=909996.441840, pz=507110.786233
px=853823.538952, py=747630.461254, pz=905813.292357
px=243001.485692, py=525650.556122, pz=807055.260913
px=919764.795131, py=616472.134364, pz=810655.517750
px=363623.881385, py=230985.279309, pz=340322.700477
px=835581.652883, py=217705.903956, pz=773635.525028
px=145280.301231, py=382288.120010, pz=243658.922530
px=95011.918641, py=626618.596169, pz=272723.281699
px=227580.054085, py=501891.746912, pz=240659.972130
px=770245.487680, py=935243.503050, pz=539194.287579
px=496712.266689, py=777448.595128, pz=136301.782143
px=578886.456270, py=639956.671010, pz=533116.961296
px=196584.754644, py=343672.381212, pz=631810.746912
px=728669.227518, py=751072.571723, pz=696992.289912
px=8253.557639, py=120011.807675, pz=834304.415985
px=841507.476770, py=148375.195926, pz=310305.616496
px=756987.406324, py=974015.169803, pz=826071.651490
px=789029.507357, py=16689.113796, pz=779675.598397
px=883406.431603, py=851069.626827, pz=519982.570992
px=283613.001544, py=917161.840385, pz=372219.831917
px=688446.425075, py=992399.815459, pz=740690.644015
px=77079.582160, py=731703.040933, pz=473945.484207
px=341793.322341, py=100299.863869, pz=334211.195846
px=858236.260586, py=660797.496671, pz=645840.876701
px=804581.856598, py=16924.043316, pz=519585.497301
px=203328.980771, py=128316.351282, pz=478960.752306
px=159580.909053, py=411163.937948, pz=355260.124533
px=304648.285494, py=560132.126743, pz=399226.745750
px=692377.188362, py=263163.712225, pz=11861.632632
px=794535.850989, py=403062.545721, pz=636546.278465
px=124675.958512, py=729663.391459, pz=17062.078502
px=491488.455280, py=86641.682075, pz=358046.504147
px=364785.431296, py=52568.280731, pz=224174.715990
px=551336.055591, py=674233.994653, pz=926906.529213
px=30996.188062, py=652676.225890, pz=989339.290857
px=763392.909723, py=440729.339199, pz=939324.632873
px=32606.561236, py=204152.469715, pz=6724.572924
px=718649.283767, py=191654.502314, pz=917460.682140
px=205774.055418, py=608176.564035, pz=928480.855788
px=451906.030507, py=804660.252438, pz=573835.438720
px=757962.661691, py=908140.151735, pz=568706.436317
px=25105.912201, py=931643.359060, pz=777623.024528
px=4649.861745, py=970553.553885, pz=480322.853857
px=150331.725860, py=911769.793557, pz=427904.364481
px=237471.095493, py=321049.790233, pz=333970.289434
px=279809.325414, py=638884.286413, pz=697693.323900
px=710320.576346, py=935392.612798, pz=329604.099763
px=579315.248624, py=553609.462185, pz=366427.071811
px=439829.215961, py=602460.172216, pz=310451.037775
px=810605.586538, py=471640.853231, pz=994976.978453
px=385462.350191, py=215590.717218, pz=613796.274042
px=293111.833934, py=464359.320765, pz=507375.655998
px=378326.710995, py=606926.778620, pz=617305.379465
px=862896.762027, py=554363.292471, pz=435227.836876
px=536802.171549, py=609855.364731, pz=56428.816930
px=618717.387112, py=389775.421672, pz=818530.810291
px=721940.329757, py=842143.475989, pz=872924.521948
px=986683.128436, py=525087.911592, pz=170639.785465
px=776557.240885, py=437450.355756, pz=803052.881775
px=75241.069583, py=586953.358537, pz=412404.942814
px=479399.515794, py=657798.224358, pz=924506.648864
px=539461.635172, py=979770.833791, pz=67938.347997
px=886407.243033, py=571945.420803, pz=48989.928660
px=404356.835906, py=101182.417152, pz=573544.168334
px=16229.095580, py=454773.634800, pz=930643.874262
px=719568.756382, py=251110.693593, pz=394392.994648
px=735239.954018, py=838097.346280, pz=64723.488581
px=854670.380537, py=898857.329364, pz=166210.405599
px=151248.026333, py=741588.684970, pz=379877.452531
px=814157.491738, py=23423.372919, pz=67023.830263
px=694235.594162, py=165453.385119, pz=914609.883350
px=138803.373745, py=575830.483434, pz=366731.566533
px=919268.062682, py=49502.323483, pz=43961.286486
px=696408.038141, py=668641.864910, pz=940948.686444
px=207138.967638, py=719707.689175, pz=568781.124769
px=554244.686038, py=266453.611252, pz=494545.681625
px=213675.876058, py=294073.749729, pz=764072.721886
px=34355.621909, py=193910.297949, pz=546597.398297
px=71403.893295, py=346952.566892, pz=568834.164714
px=735006.821148, py=624060.416704, pz=706168.017005
px=250355.229508, py=306649.584106, pz=828135.843014
px=275010.752931, py=427495.496314, pz=265851.697714
px=390984.706732, py=522203.647614, pz=881646.221045
px=635228.372830, py=302138.949232, pz=904926.489236
px=754149.935560, py=253532.030461, pz=726202.303915
px=34602.898246, py=399083.936928, pz=120262.872703
px=595833.003684, py=546048.413922, pz=550453.260192
px=448572.142119, py=217320.030019, pz=615924.084986
px=294855.302891, py=941992.534967, pz=845496.593234
px=377819.769377, py=359403.900340, pz=397494.433825
px=607942.040157, py=205503.890301, pz=615479.121287
px=145189.692089, py=973553.238068, pz=507514.797368
px=665304.563388, py=74500.983833, pz=939226.602655
px=537784.530631, py=195621.769257, pz=251999.432728
px=112550.953137, py=615183.168884, pz=30644.846786
px=361840.238401, py=772516.059928, pz=498259.596607
px=801763.971039, py=625711.165411, pz=375560.152957
px=369312.258110, py=538060.807103, pz=312705.113836
px=927595.330319, py=522951.936971, pz=22153.859866
px=59684.182820, py=657164.280922, pz=649802.924607
px=961995.653240, py=92231.076792, pz=41213.027418
px=865338.208893, py=420686.890045, pz=262074.477825
px=277334.505449, py=890268.762244, pz=131369.543074
px=947441.508308, py=111459.543065, pz=792636.339123
px=601541.340216, py=559307.043488, pz=175848.134008
px=704513.800257, py=764775.207446, pz=62401.733005
px=820798.397157, py=229706.777539, pz=985068.724121
px=558181.885644, py=28012.689368, pz=799321.290136
px=876729.349692, py=591539.735613, pz=6338.199338
px=273827.136868, py=577662.182147, pz=17520.298292
px=345567.310299, py=574571.918278, pz=327236.496976
px=590612.536589, py=132328.119526, pz=585431.063506
px=592669.400724, py=273151.981729, pz=89820.570858
px=182756.202613, py=65466.791397, pz=849012.960808
px=13101.073244, py=347182.732267, pz=392452.950145
px=857774.898593, py=199350.544576, pz=628353.605455
px=168326.370045, py=723845.671535, pz=261208.657428
px=374624.942394, py=855562.290023, pz=202644.915223
px=569770.883247, py=475303.851616, pz=341612.852335
px=154879.877981, py=608332.184734, pz=366083.854533
px=723967.626748, py=409740.356433, pz=622354.224754
px=484478.844457, py=767264.129522, pz=649482.716373
px=207650.469459, py=427385.660947, pz=39203.626485
px=627517.390961, py=833052.484421, pz=893157.960000
px=451437.015441, py=425225.132785, pz=610072.386066
px=941962.729889, py=913355.688599, pz=317197.821586
px=830359.291144, py=530671.801093, pz=261776.876047
px=561798.990821, py=644253.117830, pz=308421.362290
px=536526.402642, py=562223.883834, pz=307745.315152
px=484980.975976, py=446496.443587, pz=610721.224947
px=632868.200181, py=245832.934366, pz=893126.650426
px=288481.926555, py=668552.967608, pz=931364.862970
px=445741.244574, py=419589.811289, pz=907049.730900
px=482851.796488, py=472300.167809, pz=606892.357058
px=836778.349743, py=905307.886560, pz=390118.975047
px=418804.548437, py=279115.085998, pz=812457.325232
px=343892.632660, py=422113.158303, pz=791056.420080
px=124942.531217, py=418206.163023, pz=273665.178434
px=191167.301130, py=296942.841636, pz=657304.719117
px=284179.028140, py=391187.943017, pz=664670.757735
px=601844.343447, py=846263.586266, pz=994500.128368
px=224033.097357, py=275330.341245, pz=323294.579472
px=527070.287238, py=736461.323486, pz=493052.052883
px=462979.613678, py=704962.438810, pz=472528.769111
px=374012.522028, py=432379.903477, pz=546879.822052
px=823872.325643, py=820065.532067, pz=695443.610925
px=511062.538778, py=630471.191741, pz=151550.975541
px=896802.095426, py=750834.868220, pz=943719.854614
px=813982.533666, py=814943.508827, pz=525515.798178
px=842371.283305, py=209898.918497, pz=572442.900790
px=340334.231394, py=621408.502348, pz=748157.476976
px=777311.444307, py=151583.425431, pz=491572.973767
px=574593.169371, py=234027.372478, pz=399386.961224
px=123732.187297, py=697919.383193, pz=991279.668460
px=82562.698081, py=351968.470633, pz=790732.748505
px=150176.744288, py=97458.085668, pz=211680.739315
px=154216.686559, py=429938.350881, pz=369790.579110
px=193199.445175, py=500547.885759, pz=575745.128065
px=531527.592819, py=139857.271228, pz=940066.636618
px=643406.834656, py=277429.870351, pz=971987.134747
px=432495.875750, py=302004.076958, pz=762382.681725
px=772195.785247, py=819544.430942, pz=591468.452133
px=80453.246084, py=718227.283397, pz=440614.785484
px=783802.787323, py=479534.306218, pz=408114.447899
px=642329.022702, py=95660.525386, pz=690868.202270
px=754212.936087, py=21569.197424, pz=873409.077325
px=369810.007033, py=724574.421110, pz=261525.254534
px=248603.732225, py=949719.354349, pz=996183.097160
px=425124.465741, py=336159.471953, pz=372009.483970
px=823666.426684, py=805366.178528, pz=778368.402864
px=786915.459138, py=89979.272329, pz=460761.949081
px=952099.209411, py=28840.019333, pz=838338.993405
px=819792.735043, py=546572.316732, pz=575868.316979
px=313204.596706, py=894062.028659, pz=958184.572103
px=876614.862221, py=57688.357612, pz=761214.323515
px=822698.265487, py=681652.984516, pz=254349.932519
px=975488.081550, py=540312.968513, pz=75738.695722
px=85495.350175, py=454728.173252, pz=131516.482734
px=786124.249344, py=546461.266665, pz=853659.185921
px=378639.162014, py=112735.817555, pz=344053.003947
px=848819.624462, py=604785.088922, pz=841330.292397
px=792605.067262, py=389847.477754, pz=923621.177938
px=255342.388218, py=5662.642162, pz=750617.080847
px=721735.783901, py=102778.683288, pz=625220.391762
px=759058.874350, py=621893.323988, pz=157086.974855
px=805274.447624, py=360628.223803, pz=786383.115668
px=944036.214538, py=578610.516322, pz=920526.634147
px=782027.996778, py=353197.407637, pz=172772.633775
px=575219.989825, py=610513.274105, pz=821820.352209
px=619464.621873, py=73782.608754, pz=754793.508717
px=161410.460512, py=934362.334491, pz=602894.429869
px=684065.853381, py=431175.844455, pz=588979.981241
px=652938.555065, py=279923.465602, pz=494735.707932
px=855916.809770, py=264920.999829, pz=847205.452311
px=795410.487609, py=427205.816440, pz=358165.348640
px=47757.403774, py=393697.762990, pz=633700.162009
px=371729.741009, py=886734.122107, pz=767951.398519
px=542996.889925, py=915927.542534, pz=392889.124258
px=644403.327730, py=758008.588047, pz=981441.319321
px=179863.863593, py=478353.867950, pz=854610.465670
px=133366.002416, py=473013.905535, pz=852380.489046
px=837037.122267, py=719936.583622, pz=684811.520432
px=842676.347886, py=167880.320509, pz=984038.013025
px=307052.587381, py=494250.512058, pz=749888.192711
px=927961.605732, py=671491.105080, pz=676477.720321
px=723468.763305, py=657985.607819, pz=43677.624535
px=397983.946228, py=226212.294358, pz=802619.210790
px=936506.769704, py=235832.845686, pz=239177.332376
px=729782.053493, py=228119.277637, pz=297820.552974
px=928977.248644, py=795718.169457, pz=615746.078850
px=84135.654077, py=59619.543565, pz=775849.109674
px=497623.608798, py=740193.601878, pz=115788.733448
px=895536.567937, py=104996.859263, pz=850672.342088
px=398454.056468, py=698080.324734, pz=976613.365965
px=293236.241838, py=623978.704121, pz=779189.007328
px=20415.878710, py=349297.347875, pz=571820.230711
px=483996.396264, py=197869.375336, pz=39478.231833
px=819895.802920, py=141594.011982, pz=623348.171392
px=95463.470424, py=795247.834629, pz=463565.995606
px=46384.957909, py=936466.244402, pz=914783.419635
px=459846.828683, py=14871.034957, pz=659464.074483
px=966025.732479, py=82863.582164, pz=332504.804364
px=143824.466292, py=473263.391364, pz=631041.756548
px=932161.014642, py=229979.988021, pz=279854.556320
px=270121.394865, py=706587.048658, pz=212269.362016
px=754635.354951, py=695911.029361, pz=838313.945302
px=321287.732422, py=589831.278856, pz=407615.705535
px=952779.262410, py=988235.250842, pz=765346.859779
px=519063.882612, py=608836.336310, pz=920427.913622
px=979758.167979, py=385491.099173, pz=344250.167933
px=892873.969562, py=620189.662786, pz=46454.907405
px=743083.853235, py=761463.943104, pz=740537.903366
px=745954.214442, py=420644.383224, pz=143126.311438
px=75797.564954, py=406107.956454, pz=708524.519291
px=541301.138861, py=910571.086170, pz=80451.635846
px=838035.662273, py=920636.178519, pz=395094.005787
px=315945.858606, py=648133.410444, pz=830315.594629
px=298282.339606, py=413241.590031, pz=723553.447278
px=498257.712213, py=689935.239798, pz=759961.281469
px=860708.735609, py=967282.948362, pz=16552.060576
px=169705.570019, py=552532.658447, pz=198996.663747
px=316958.324984, py=645946.335612, pz=750441.367968
px=49877.211253, py=286934.878923, pz=895581.075113
px=435069.966516, py=437498.852042, pz=6205.964343
px=280958.686137, py=675207.336839, pz=636919.028805
px=205271.252769, py=219128.476905, pz=547194.788320
px=361112.264239, py=66407.963386, pz=445328.830771
px=303775.474747, py=682039.836677, pz=266938.338321
px=418369.348718, py=28546.097277, pz=417103.278705
px=104915.865013, py=440384.605614, pz=232049.481575
px=469271.333694, py=758246.805164, pz=463794.956346
px=821681.665360, py=239681.602088, pz=191158.388971
px=611318.555184, py=340689.359870, pz=398501.383662
px=732072.807025, py=224381.318811, pz=15375.927294
px=86553.706839, py=586124.010406, pz=100001.338539
px=312423.204398, py=830550.425810, pz=779618.034658
px=43906.475209, py=94979.164704, pz=223854.008504
px=440564.164550, py=617157.763933, pz=365397.971561
px=73858.036489, py=264358.215978, pz=743092.506686
px=213057.969337, py=126719.415134, pz=944792.841034
px=736246.787246, py=874912.299997, pz=144229.229334
px=363169.829907, py=607078.298062, pz=599503.164897
px=28225.258316, py=83749.375127, pz=968291.236213
px=442109.031837, py=959662.941238, pz=305708.741510
px=831692.333465, py=290111.798265, pz=460130.504853
px=308902.129881, py=54001.954852, pz=707931.190599
px=132340.433700, py=540692.050876, pz=211422.333037
px=185968.374016, py=583604.982784, pz=570249.262670
px=6256.630329, py=584246.794140, pz=294891.828919
px=803379.574194, py=149633.380243, pz=998690.209402
px=111790.075409, py=678765.160391, pz=929149.225799
px=790663.449852, py=836331.706476, pz=877938.905911
px=586320.989337, py=998025.644276, pz=601122.663438
px=192461.233790, py=466068.580077, pz=172058.409194
px=318167.397408, py=650415.772317, pz=116835.423475
px=219262.573293, py=192219.865062, pz=979203.155812
px=680379.615914, py=931610.944141, pz=653007.664427
px=586463.615644, py=150674.127001, pz=557592.705015
px=929272.023852, py=889422.323746, pz=331484.752927
px=837972.577142, py=414121.109697, pz=263361.876156
px=525462.100534, py=465909.351423, pz=204670.577242
px=333957.422053, py=224417.635181, pz=796405.222886
px=458437.446903, py=563768.300415, pz=219319.174738
px=68361.238319, py=485772.277941, pz=79799.227040
px=358607.265924, py=146383.595078, pz=105009.434020
px=996238.999366, py=914092.878431, pz=787667.098250
px=583737.946624, py=151407.971391, pz=672343.085955
px=380538.766145, py=920587.776731, pz=38854.658917
px=126948.271827, py=170279.170765, pz=116809.609604
px=148603.143580, py=907934.573320, pz=437879.420392
px=521373.188902, py=245607.680078, pz=304922.125737
px=66321.452161, py=239879.286630, pz=981078.135842
px=216634.043352, py=168317.709688, pz=804016.398095
px=832219.446020, py=534983.533016, pz=183139.264516
px=2014.538250, py=576705.957900, pz=753356.228347
px=194273.143145, py=644395.777275, pz=668359.228881
px=888182.038654, py=566135.740305, pz=66142.271511
px=698226.917147, py=25580.397818, pz=82784.725501
px=931271.515564, py=782883.834989, pz=926383.501240
px=234103.919939, py=110835.463726, pz=346274.941207
px=674533.024186, py=898397.534523, pz=9914.845763
px=877923.376880, py=570404.422646, pz=363076.503477
px=175500.945108, py=370305.929286, pz=509969.645693
px=63278.344731, py=190618.412034, pz=118979.562622
px=849645.360620, py=622788.815457, pz=138531.357292
px=196556.477548, py=34276.619018, pz=12992.805212
px=827208.162542, py=487761.600354, pz=515164.310400
px=550129.193262, py=100311.790410, pz=397461.963513
px=633137.748197, py=961240.966569, pz=812508.256400
px=517987.990960, py=474363.520272, pz=905494.957341
px=371061.512356, py=62434.704739, pz=545707.151503
px=627360.169700, py=712220.782853, pz=821226.568866
px=605194.144714, py=392647.019280, pz=464016.007441
px=399751.242779, py=882063.623009, pz=339229.102268
px=948921.201346, py=635222.064351, pz=947692.041547
px=974678.644208, py=164191.936800, pz=468561.399085
px=441344.181223, py=517001.832442, pz=605945.425837
px=464584.714512, py=51296.056876, pz=173180.794502
px=897920.771703, py=314089.338900, pz=257597.443072
px=764741.748272, py=318423.228240, pz=248501.204731
px=818491.861702, py=592181.549172, pz=126190.144319
px=889540.156267, py=276235.009812, pz=869248.605175
px=549732.241893, py=971647.908583, pz=497078.705142
px=665360.762075, py=926026.491345, pz=909849.331543
px=488280.004513, py=967157.868932, pz=306928.799886
px=686215.025009, py=171550.606016, pz=522295.835272
px=208017.209367, py=159117.937577, pz=83234.192579
px=686798.970529, py=27053.729756, pz=203926.386679
